timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,impactIndex,minDownIndex,StartIndex,endIndex
1730928803567,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.0006180126968201698,0.25854193503097284,0.14699913089389408,-1.4756417274475098,-0.11828891187906265,0.05216211453080177,-0.005052447319030762,-0.12850214540958405,0.07120685279369354,-0.22176126691815892,1.4400083919450495,0.19468508087103142,0.9671803116798401,0.21994809806346893,-0.1272217482328415, 295, 227, 159, 262
1730928803577,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.0024436291836850686,0.5640966848148606,0.14806719535528118,-1.909165382385254,-0.14572475850582123,0.06128101050853729,-0.013754785060882568,-0.1243591159582138,0.07918024063110352,-0.22339585482105795,1.4425232630808285,0.2122426372254236,0.9671393036842346,0.2215423583984375,-0.12474284321069717, 295, 227, 159, 262
1730928803587,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.004589176825793168,0.8545159710240746,0.13191966731657295,-2.278479814529419,-0.15900593996047974,0.0695948600769043,-0.004444718360900879,-0.1142629086971283,0.0657801702618599,-0.22540445275380697,1.4457337837031736,0.23380999763710864,0.9670912623405457,0.22350060939788818,-0.12158142030239105, 295, 227, 159, 262
1730928803597,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.006707793096443343,1.1207231051796065,0.09018930704808002,-2.590502977371216,-0.14960941672325134,0.07641761749982834,0.011186420917510986,-0.05813269317150116,0.06804090738296509,-0.22768202815699504,1.449800248222914,0.2589961554427392,0.9670699238777161,0.22571998834609985,-0.11758604645729065, 295, 227, 159, 262
1730928803607,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.008658248399108148,1.3481689114966966,0.06909875424789418,-2.794499158859253,-0.14588871598243713,0.0918748751282692,-0.001992940902709961,-0.012002795934677124,0.06801910698413849,-0.23002944677074552,1.454617305671621,0.28690314983154586,0.9670960307121277,0.22800619900226593,-0.11286453157663345, 295, 227, 159, 262
1730928803617,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.010154716545042942,1.5002531275077897,0.04170441152278314,-2.7579569816589355,-0.1806463897228241,0.06612446904182434,-0.02513730525970459,0.004967361688613892,0.03290439397096634,-0.2324254461817943,1.4595272997000501,0.3157935488542316,0.9670929312705994,0.2303384244441986,-0.1080537885427475, 295, 227, 159, 262
1730928803627,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.011468985392460473,1.5620654303440897,0.050364902555780494,-2.53662109375,-0.17676803469657898,0.03517001122236252,-0.0204278826713562,0.04185478389263153,0.01917034387588501,-0.23480244184622306,1.4640266045008545,0.34321427529678955,0.967022180557251,0.23265084624290466,-0.10364282876253128, 295, 227, 159, 262
1730928803637,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.011614154481940319,1.540553762747102,0.13363055860980413,-2.216815948486328,-0.1359211802482605,0.019688991829752922,-0.01595616340637207,0.12725907564163208,-0.03751872479915619,-0.2369986148262424,1.468139785729761,0.3676860532623597,0.9669296741485596,0.23478619754314423,-0.09961181879043579, 295, 227, 159, 262
1730928803647,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.010588009670009346,1.459428392381722,0.21290032428698905,-1.8921750783920288,-0.07355260103940964,-0.018942024558782578,-0.04468202590942383,0.19655592739582062,-0.06852614134550095,-0.2390329271377123,1.4720210539992495,0.3889131249268698,0.9668317437171936,0.23676316440105438,-0.09581086784601212, 295, 227, 159, 262
1730928803657,9i,9.29135691545426,1.0s : 0.3s,-12.76478257314497,0.008745763844469456,1.342133241604796,0.2644755352186172,-1.5942007303237915,-0.0050054993480443954,-0.06258611381053925,-0.05345338582992554,0.24265973269939423,-0.09058862179517746,-0.24116219136860814,1.475898695692427,0.4068032929097286,0.9666918516159058,0.23883134126663208,-0.09201314300298691, 295, 227, 159, 262
