timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1729110394241,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.00016842196261384227,0.03466132434820524,0.053144958457179245,0.027804696932435036,0.0024884098675101995,0.01196070946753025,-0.020477235317230225,0.03001616895198822,-0.038782715797424316,-0.2147801965010155,1.5593434014998058,0.2123527084357482,0.9769594073295593,0.21313267946243286,-0.011189532466232777
1729110394251,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.0003441137628925644,0.04302422403778324,0.029800520578395533,0.12144676595926285,-0.02256501279771328,0.02498130314052105,-0.016235172748565674,-0.003993213176727295,-0.02466869354248047,-0.21434043693441523,1.5591418418175451,0.2116536726808858,0.9770508408546448,0.21270300447940826,-0.011387540027499199
1729110394261,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.000562564085853996,0.07075937304726385,0.05409677142796241,0.2059776335954666,-0.03111002966761589,0.028369376435875893,0.007880747318267822,0.0069148242473602295,-0.05307108163833618,-0.21376464552314867,1.5585246204532117,0.20991115144918004,0.977165699005127,0.21214035153388977,-0.011992093175649643
1729110394271,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.0009495584819205519,0.0973091554731657,0.08289084802494674,0.21276655793190002,-0.03458554670214653,0.1477058231830597,0.010924935340881348,0.00951191782951355,-0.08161532878875732,-0.21296522725568065,1.5577878358819195,0.20785399858725415,0.9773258566856384,0.21135906875133514,-0.01271425187587738
1729110394291,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.0015242486274325998,0.15250283722293595,0.08613982862498507,0.38111069798469543,0.04701686277985573,-0.3861269950866699,-0.01180034875869751,0.007314011454582214,-0.08501368761062622,-0.21237268467466852,1.5557087981735715,0.20312300674292247,0.9774224162101746,0.21077987551689148,-0.014748007990419865
1729110394281,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.002116153220236524,0.1821486039109867,0.06745668797542556,0.3781251311302185,0.0679221898317337,-0.037962306290864944,0.021186649799346924,-0.0014580339193344116,-0.0640265941619873,-0.21302651743924073,1.5570117900042688,0.2056489597422794,0.9773027300834656,0.2114189714193344,-0.013472518883645535
1729110394301,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.0027778575015234637,0.19707562322629454,0.12745786969633333,0.2951161563396454,-0.03533047437667847,-0.2097088098526001,0.0906572937965393,0.052104368805885315,-0.0728827714920044,-0.21188288423274723,1.5543053498406738,0.2002337530168474,0.9775038361549377,0.21030104160308838,-0.016121454536914825
1729110394311,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.0034445429599437956,0.20097290441203264,0.13299213090252635,0.330260306596756,-0.09248723834753036,0.011519456282258034,0.12597185373306274,0.0130462646484375,-0.04059302806854248,-0.21214374028868532,1.5526942882499855,0.19700853691414155,0.9774218201637268,0.2105560600757599,-0.017695261165499687
1729110394321,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.004191780009955513,0.22330411883068393,0.09056092074016613,0.4070788025856018,-0.09219247102737427,-0.023638630285859108,0.06382441520690918,0.05157908797264099,-0.03830564022064209,-0.21249825493964852,1.5508832829651689,0.19318961608573915,0.9773133397102356,0.2109026163816452,-0.019463855773210526
1729110394331,7i,4.682840835811211,0.9s : 0.3s,-12.684828576436757,0.004964780195853464,0.2530026697334655,0.06829203776854242,0.46847623586654663,-0.10256685316562653,-0.049462467432022095,0.04840904474258423,0.04028064012527466,-0.026416601613163948,-0.21272393514892948,1.5489280791264715,0.1887287336118617,0.9772259593009949,0.21112321317195892,-0.021373627707362175
