timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1729111312891,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0002438423641440617,0.030217444862299297,0.018886958267933268,0.02852601557970047,0.011618053540587425,-0.006858418695628643,-0.0003803372383117676,0.004991322755813599,0.01821151375770569,-0.3719330089037496,1.8774980157103804,2.8677828166541666,0.8881521821022034,0.3634169399738312,0.2812729775905609
1729111312901,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.00048073394954374404,0.02849005767850787,0.01584143524923766,0.02660081721842289,0.007435559295117855,-0.01120389811694622,-0.0014556646347045898,-0.0007937252521514893,0.01575443148612976,-0.3723118072843945,1.877493811587356,2.8675213669939277,0.8880217671394348,0.3637698292732239,0.28122758865356445
1729111312911,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0007064505633270539,0.027371657643644094,0.01293907789434104,0.03118278458714485,0.004695788025856018,-0.010141363367438316,-0.0026431679725646973,-0.005146682262420654,0.011573463678359985,-0.3726112466185664,1.8775138048929687,2.8672953457195183,0.8879125714302063,0.36404871940612793,0.28121253848075867
1729111312921,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0009178839591615386,0.025748605676965575,0.015023907806665234,0.020495254546403885,0.006057195831090212,-0.011835932731628418,-0.0053078532218933105,-0.011606097221374512,0.007927358150482178,-0.37287876724561014,1.8775288253326872,2.8670856712594617,0.8878154754638672,0.36429789662361145,0.2811964452266693
1729111312931,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0011133324462254278,0.1279338514623254,0.023496292315920687,-0.042142827063798904,-0.41310587525367737,0.4533301591873169,-0.015931010246276855,-0.01659587025642395,0.004780769348144531,-0.3724692504617401,1.8771554215790605,2.8667138985710268,0.8880624771118164,0.3639164865016937,0.28090983629226685
1729111312941,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0012973948094688647,0.35543415912187365,0.04325305900411826,0.054305147379636765,-0.5872859954833984,1.2021511793136597,0.03845089673995972,-0.017682939767837524,0.008925765752792358,-0.37345630528488494,1.877833831636314,2.866766143174443,0.887528657913208,0.3648356795310974,0.28140348196029663
1729111312951,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0014281168403607743,0.35516575415446466,0.04686204292975106,0.0034970950800925493,-0.20773622393608093,0.4879117012023926,-0.03877723217010498,-0.024466335773468018,-0.009683787822723389,-0.373170419429675,1.8780663260047632,2.8666950540867986,0.8875625729560852,0.3645694851875305,0.2816413640975952
1729111312961,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0015690277941228731,0.23917373764942904,0.020692847116470306,0.010043411515653133,0.0728970319032669,-0.014236372895538807,-0.010271012783050537,-0.010673075914382935,0.01444941759109497,-0.37302368481044057,1.8779863180324943,2.866651027865454,0.8876360058784485,0.36443284153938293,0.28158649802207947
1729111312971,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.0017003594348652179,0.1713237383219449,0.018861706671415526,-0.013064837083220482,-0.016949675977230072,0.013691331259906292,-0.004287004470825195,-0.017947494983673096,-0.003908067941665649,-0.3728063914674844,1.8780466799823328,2.8665322268511004,0.8876945972442627,0.3642304837703705,0.28166404366493225
1729111312981,9i,4.82030552124028,1.2s : 0.4s,-46.7710859091408,0.001819533404452642,0.11744187831506765,0.02715978523702025,0.015454689040780067,0.010657452046871185,-0.009238485246896744,-0.017370104789733887,-0.01862114667892456,-0.009443849325180054,-0.3728908228267325,1.8781911079736697,2.8665558352642533,0.8876248002052307,0.3643091022968292,0.2817830443382263
