timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1729110282833,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.00015288085809136032,0.05801807735646693,0.022311779062887206,0.10091352462768555,-0.026138262823224068,0.013669926673173904,-0.0012832880020141602,-0.013301461935043335,0.017867282032966614,-0.21477798375926355,1.3427927915018354,0.1708894172944217,0.9517378807067871,0.21313051879405975,-0.2208397537469864
1729110282843,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.00030046038193970556,0.05593155941841957,0.017975227406052133,0.09063705801963806,-0.02838246338069439,0.011293887160718441,-0.0018721818923950195,-0.004816621541976929,0.017216384410858154,-0.2144491084026348,1.3423870755007083,0.1699754312388286,0.9517164826393127,0.21280919015407562,-0.22124174237251282
1729110282853,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0004445403376359041,0.0547564086708433,0.01109667060573103,0.09215132892131805,-0.028043976053595543,0.007214723154902458,0.0016960501670837402,0.006445005536079407,0.008872509002685547,-0.21412050306335584,1.3419520092446406,0.16910138382827572,0.951688289642334,0.2124880999326706,-0.2216716706752777
1729110282863,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0005812699081339716,0.06274930696752351,0.008231267349688227,0.09556829929351807,-0.00909909326583147,-0.08099579066038132,-4.583597183227539e-05,0.006343185901641846,0.00524553656578064,-0.2140998096329088,1.3415312404619004,0.16815646308969054,0.9515991806983948,0.21246787905693054,-0.22207307815551758
1729110282873,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0007104478659662891,0.15607269365699858,0.010826104828957628,0.045306991785764694,0.13676224648952484,-0.6033844351768494,-0.004015505313873291,0.008059367537498474,0.006010562181472778,-0.21392064561063495,1.3411693333448191,0.16727528027941885,0.9515558481216431,0.21229280531406403,-0.22242611646652222
1729110282883,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0008546494257672902,0.21965801042744376,0.030526743859821966,-0.01293674111366272,0.2915457487106323,-0.4965108036994934,0.023961663246154785,0.017768219113349915,0.006481602787971497,-0.21313557788057327,1.3409547022187756,0.16624152478795698,0.9516699314117432,0.211525559425354,-0.22266821563243866
1729110282893,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0008740525878930432,0.15688047689326615,0.060242391170200825,0.03970436751842499,0.0981411263346672,0.037005309015512466,-0.05936473608016968,0.009999409317970276,-0.002232849597930908,-0.21304408163227703,1.340656485670071,0.16516437299697764,0.9516223669052124,0.21143613755702972,-0.22295643389225006
1729110282903,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0009294851603695547,0.1023522277026258,0.0155196746401841,0.06864893436431885,-0.01404675655066967,0.05725086107850075,-0.008534610271453857,0.012604162096977234,0.0030258595943450928,-0.2128457320983075,1.3405280370044084,0.16438334294430496,0.9516346454620361,0.21124225854873657,-0.22308826446533203
1729110282913,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0010042413477641728,0.07540839692808249,0.017855839024983784,0.035649437457323074,-0.021493222564458847,-0.018844706937670708,0.017852723598480225,-1.7642974853515625e-05,-0.0003330707550048828,-0.2123490581565795,1.3404590630160664,0.1639454697161354,0.95172119140625,0.21075677871704102,-0.22317780554294586
1729110282923,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.0010783130987349916,0.049826336324404294,0.01680436754811974,0.014758137986063957,-0.0097786420956254,0.021836044266819954,-0.012694180011749268,-0.010731399059295654,0.0024660974740982056,-0.21221069513610255,1.3403947917299694,0.1637257971497784,0.9517351984977722,0.21062152087688446,-0.22324562072753906
1729110282933,7i,5.233754747691657,0.9s : 0.3s,-11.42436702393961,0.001160977077956085,0.03274509589511428,0.01771649688568989,-0.005316504277288914,-0.008247324265539646,0.0061476281844079494,-0.014193415641784668,-0.004943251609802246,0.009380057454109192,-0.21217427539800043,1.3403787688278186,0.16370746081546686,0.9517390727996826,0.21058590710163116,-0.22326260805130005
