timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,impactIndex,minDownIndex,StartIndex,endIndex
1733261499758,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.00030739459089129786,0.195113245611074,0.08906772798552161,0.2880326807498932,-0.003034716472029686,0.04367149993777275,0.009934306144714355,0.061346426606178284,-0.0638042762875557,-0.1574583735255012,1.5191474814112453,0.14955909181245253,0.9863123893737793,0.1568085253238678,-0.05098723992705345, 274, 223, 3, 249
1733261499768,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.0009985550897338958,0.21433468028239605,0.061722357242777616,0.1844940334558487,0.012643756344914436,0.05614461377263069,-0.029848754405975342,0.0041762590408325195,-0.053863346576690674,-0.1567740289081208,1.5189135054694853,0.14711505972405234,0.9864072203636169,0.15613262355327606,-0.05122355744242668, 274, 223, 3, 249
1733261499778,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.0015409544910014793,0.1721581996471795,0.08111051381765895,0.04286099970340729,-0.01664222590625286,0.04471379145979881,-0.026938676834106445,-0.06968678534030914,-0.03157491236925125,-0.15621310147670842,1.518783588900183,0.14605792952903435,0.9864879250526428,0.15557853877544403,-0.05135625600814819, 274, 223, 3, 249
1733261499788,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.0021605612862936924,0.12521858364269411,0.050725633995470525,-0.008491403423249722,-0.0357963927090168,0.04038709029555321,0.0043547749519348145,-0.04775713384151459,-0.016534268856048584,-0.15582414309871034,1.5185439009300155,0.1459469186313477,0.9865359663963318,0.15519431233406067,-0.051595862954854965, 274, 223, 3, 249
1733261499798,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.0027959397455814146,0.10104893311061146,0.020714859986712558,-0.015753310173749924,-0.039496589452028275,0.042055826634168625,0.007836699485778809,-0.0120440274477005,-0.01492089033126831,-0.1554458180070752,1.5182418062821852,0.1460946637767445,0.9865787625312805,0.15482056140899658,-0.05189696326851845, 274, 223, 3, 249
1733261499808,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.003423592350792911,0.09371078511722461,0.019878874044126568,-0.021751148626208305,-0.04078879579901695,0.04300294816493988,-0.00452423095703125,0.007578045129776001,-0.01781219244003296,-0.1549677720998321,1.518021228605415,0.1463486143882234,0.9866411089897156,0.1543482542037964,-0.05211847648024559, 274, 223, 3, 249
1733261499818,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.004009349434505613,0.08746825679658889,0.018017552145503025,-0.017650678753852844,-0.04583175852894783,0.03244883939623833,-0.0009533166885375977,0.015029385685920715,-0.009891457855701447,-0.15440671704534673,1.5178233897005047,0.14658942912283737,0.9867172241210938,0.15379390120506287,-0.05231825262308121, 274, 223, 3, 249
1733261499828,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.0045353695457612106,0.08266187970239845,0.02080345786296346,-0.022022923454642296,-0.06699452549219131,0.02516738884150982,0.007515430450439453,0.01884932816028595,-0.004583120346069336,-0.15404621832421903,1.5173487038862763,0.1468284299201202,0.9867474436759949,0.15343768894672394,-0.052789583802223206, 274, 223, 3, 249
1733261499838,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.005011233598021868,0.08206458552708171,0.013043615794676583,0.01351429708302021,-0.08464010059833527,0.010802831500768661,0.0011666417121887207,0.012311771512031555,-0.004146702587604523,-0.15394501869071592,1.5165051968842254,0.1469009721919852,0.9867181777954102,0.15333768725395203,-0.053622741252183914, 274, 223, 3, 249
1733261499848,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.005478838711434075,0.10482169954899855,0.03835274504828448,0.09445362538099289,-0.08364354074001312,0.014692511409521103,-0.00885462760925293,0.029332920908927917,-0.023067474365234375,-0.1538137872687037,1.5155010348731823,0.14636551047600743,0.9866838455200195,0.15320800244808197,-0.05461464449763298, 274, 223, 3, 249
1733261499858,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.006077514863546797,0.1394810562812812,0.08073629270184249,0.1538192182779312,-0.07182922214269638,0.024080954492092133,-0.012406349182128906,0.06262488663196564,-0.049422211945056915,-0.1534768510303737,1.5145015924141478,0.1450826873111439,0.9866803884506226,0.15287503600120544,-0.05560366064310074, 274, 223, 3, 249
1733261499868,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.006910702346205004,0.1699637445957226,0.08255351584828562,0.16158472001552582,-0.07876498997211456,0.025913074612617493,-0.01555323600769043,0.05611538887023926,-0.058517031371593475,-0.15308474653380677,1.5135003983921307,0.14345435108876217,0.9866836667060852,0.15248753130435944,-0.05659490078687668, 274, 223, 3, 249
1733261499878,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.007835709019080263,0.18682945406813808,0.05567595819449548,0.14088796079158783,-0.09044907987117767,0.02271435223519802,-0.01578754186630249,0.01959329843521118,-0.04966556653380394,-0.15273755797377267,1.5124041060559723,0.14193565066174185,0.986673891544342,0.1521443873643875,-0.05767965316772461, 274, 223, 3, 249
1733261499888,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.008802254846673827,0.1864530757425445,0.04485383155783832,0.10131525993347168,-0.09449441730976105,0.014517474919557571,-0.013316631317138672,-0.0034504830837249756,-0.04269224405288696,-0.1524936031906843,1.5112618553039274,0.140691311546149,0.9866445064544678,0.15190327167510986,-0.05880885571241379, 274, 223, 3, 249
1733261499898,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.009754151999458843,0.17857968401943963,0.0321240357969066,0.06181285157799721,-0.09255722910165787,0.013462863862514496,-0.01014864444732666,-0.010547295212745667,-0.028595685958862305,-0.15234072675606597,1.5101987478908527,0.13989303628153138,0.9866045713424683,0.15175215899944305,-0.05985913425683975, 274, 223, 3, 249
1733261499908,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.010613513861100512,0.14826857860406337,0.020669534524698913,0.06233629584312439,-0.017144810408353806,-0.023886870592832565,0.0009363889694213867,-0.01411677896976471,-0.015068821609020233,-0.15235505558075044,1.5093557034016767,0.13930559429793074,0.9865515232086182,0.1517663300037384,-0.06069072708487511, 274, 223, 3, 249
1733261499918,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.011378733686051303,0.3398001227463919,0.046287256808262726,0.05227913707494736,0.4562227427959442,-0.7544281482696533,0.04553467035293579,-0.005839154124259949,-0.005916774272918701,-0.15299603658834593,1.5082546158576378,0.13905756691638552,0.9863869547843933,0.15239985287189484,-0.061770886182785034, 274, 223, 3, 249
1733261499928,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.012079091548071423,0.6623131049908264,0.041710422415455604,-0.05775335803627968,0.505518913269043,-0.955414891242981,-0.03958255052566528,-0.013075321912765503,0.0014202073216438293,-0.15159476893911675,1.506151624219103,0.1391042041045192,0.9864668250083923,0.1510148048400879,-0.06385883688926697, 274, 223, 3, 249
1733261499938,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.01266925164445615,0.5664370236694865,0.021168722306617354,-0.041374385356903076,0.06942284107208252,-0.25267457962036133,-0.00138092041015625,0.004623085260391235,0.02061152458190918,-0.15176637894518075,1.5049940670575486,0.1393855963913323,0.9863664507865906,0.15118443965911865,-0.06499898433685303, 274, 223, 3, 249
1733261499948,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.01319654346858209,0.35925710269431393,0.03733098374643206,-0.008134406059980392,-0.10774750262498856,0.05603139474987984,0.017634987831115723,0.03231598436832428,0.006187625229358673,-0.15226218422119386,1.5042198832985554,0.13955450298004982,0.9862408638000488,0.1516745239496231,-0.06575759500265121, 274, 223, 3, 249
1733261499958,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.01369541886554471,0.24683394210386753,0.023928797942546307,-0.056953877210617065,-0.11933384835720062,-0.01687343791127205,0.0017257332801818848,0.02336011826992035,-0.0048902034759521484,-0.15241551241620313,1.5031042549860862,0.13994489393994505,0.9861437082290649,0.15182608366012573,-0.0668562576174736, 274, 223, 3, 249
1733261499968,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.014124403054635094,0.1718145790575109,0.011519931801149824,-0.060340750962495804,-0.11661916226148605,0.009503807872533798,0.0044089555740356445,-0.007452487945556641,0.0075980499386787415,-0.1524052224352724,1.501983617970985,0.14054134172132493,0.9860696792602539,0.15181590616703033,-0.0679614320397377, 274, 223, 3, 249
1733261499978,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.014519626771110695,0.1567746268947008,0.019235617420920156,-0.05948374420404434,-0.1205260157585144,0.019973227754235268,-0.008304357528686523,-0.016136929392814636,-0.006375432014465332,-0.152299390090601,1.5008978386511835,0.14115348271390338,0.9860114455223083,0.15171130001544952,-0.0690331757068634, 274, 223, 3, 249
1733261499988,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.014877258824451697,0.13818995087061134,0.020504633212629603,-0.06946847587823868,-0.13285475969314575,0.015770358964800835,-0.00012362003326416016,-0.019538000226020813,-0.006220228970050812,-0.15217424688577225,1.4997204142153981,0.14183442260012374,0.9859485030174255,0.1515876054763794,-0.07019543647766113, 274, 223, 3, 249
1733261499998,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.015192470246940641,0.13360556219354672,0.03070923599433039,-0.043917834758758545,-0.13493655622005463,0.024624304845929146,0.0108833909034729,-0.027825772762298584,-0.007094740867614746,-0.15202214297708702,1.498457799635289,0.14243989487604086,0.9858819842338562,0.15143726766109467,-0.07144191116094589, 274, 223, 3, 249
1733261500008,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.015504370167883525,0.13799982037068134,0.027827618152907168,0.0172716174274683,-0.14291027188301086,0.026372769847512245,0.011635303497314453,-0.015341520309448242,-0.02009063959121704,-0.15178800273086565,1.4970628066357898,0.1425970619964613,0.9858166575431824,0.15120582282543182,-0.07281974703073502, 274, 223, 3, 249
1733261500018,6i,17.089083783166863,2.5s : 0.2s,-9.504356574109295,0.015882343586757282,0.1509425898136831,0.03985033306618773,0.09359487891197205,-0.14576785266399384,0.029786143451929092,0.014248192310333252,0.002767220139503479,-0.03711307793855667,-0.15146735753688467,1.4955276043703798,0.14207526999935127,0.9857521057128906,0.1508888453245163,-0.07433673739433289, 274, 223, 3, 249
