timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,impactIndex,minDownIndex,StartIndex,endIndex
1731649577847,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.0033777441983348978,0.66486820340709,0.08844596785808151,0.0655026063323021,-0.029204994440078735,-0.08010277152061462,0.022423624992370605,-0.08235380053520203,0.02318882942199707,-0.2929148621928837,2.045093641405928,2.961904724872395,0.8517218828201294,0.28874415159225464,0.43726029992103577, 240, 145, 1, 187
1731649577857,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.007932090167760641,0.4601467174186134,0.09446277176042316,0.003723521251231432,-0.05551241338253021,0.007523015141487122,0.005169332027435303,-0.09178519248962402,0.02172490954399109,-0.29305980876754284,2.0446671743503813,2.961846001006096,0.8518710136413574,0.28888291120529175,0.43687793612480164, 240, 145, 1, 187
1731649577867,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.011132326358453707,0.29983070448116017,0.03589577711029526,0.04093853384256363,-0.05580562725663185,0.09836237132549286,0.008732974529266357,-0.03472498059272766,-0.0025333166122436523,-0.2919364114907528,2.043773894832633,2.9612599767433325,0.8525494337081909,0.28780725598335266,0.43626439571380615, 240, 145, 1, 187
1731649577877,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.013605382067588812,0.18591236393850888,0.06143343262964629,0.04954800009727478,-0.08878017961978912,0.09077636152505875,0.030591726303100586,0.02219429612159729,-0.04843166470527649,-0.2911835672689184,2.0427994654634145,2.9604432812051886,0.8531670570373535,0.28708615899086,0.43553194403648376, 240, 145, 1, 187
1731649577887,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.015815864504617094,0.13089012603995523,0.07791062844218136,-0.058560360223054886,-0.10898984223604202,0.037157610058784485,0.027458250522613525,-0.014233559370040894,-0.07150885462760925,-0.29036055013402706,2.041375928089145,2.9599782554240286,0.8539960980415344,0.2862977087497711,0.4344237744808197, 240, 145, 1, 187
1731649577897,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.017946391914733992,0.12426697777802925,0.09977672509479191,-0.14403511583805084,-0.11207990348339081,0.030971849337220192,0.01139974594116211,-0.07924667000770569,-0.05954331159591675,-0.28893873368928624,2.0400861779923614,2.960650286437889,0.8549178838729858,0.2849351167678833,0.4335056245326996, 240, 145, 1, 187
1731649577907,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.019909816917314298,0.11851585034892344,0.09565587859297828,-0.19704532623291016,-0.10246456414461136,0.08496903628110886,0.005414307117462158,-0.09494778513908386,-0.010278642177581787,-0.2867902491789492,2.039360567893258,2.962109813051733,0.8557766079902649,0.28287503123283386,0.4331607520580292, 240, 145, 1, 187
1731649577917,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.02132120874532633,0.10067220340531312,0.05586608920064089,-0.0667448490858078,-0.09160232543945312,0.17952869832515717,0.033507585525512695,-0.043694376945495605,0.009437322616577148,-0.2842626440364057,2.038894196511248,2.962854458460002,0.8566139340400696,0.2804497480392456,0.43308281898498535, 240, 145, 1, 187
1731649577927,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.022573070966344776,0.08983304886072312,0.054842516881659295,0.0070662545040249825,-0.069962278008461,0.21830831468105316,0.05120295286178589,0.019598931074142456,0.0013568997383117676,-0.28148200433906184,2.038086446827027,2.9622048085446,0.8576564192771912,0.27777963876724243,0.43274039030075073, 240, 145, 1, 187
1731649577937,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.023582678899655662,0.08823480607719071,0.03455071688994098,0.04733278229832649,-0.025527261197566986,0.1956816017627716,0.034132182598114014,0.005055099725723267,0.001786649227142334,-0.2788643998733175,2.0375082678465866,2.9609674557083654,0.8585526347160339,0.27526408433914185,0.4325699806213379, 240, 145, 1, 187
1731649577947,9i,4.864857531730295,1.9s : 0.5s,-1.733861741062853,0.024504758235173292,0.08734448781549684,0.0651802041688756,0.0017442600801587105,0.02963905781507492,0.14773964881896973,-0.008035600185394287,-0.0638381838798523,0.010419905185699463,-0.2772456935546818,2.0372436822591293,2.9599795684115042,0.8590641617774963,0.2737075686454773,0.4325427711009979, 240, 145, 1, 187
