timestamp,club,max_speed,tempo,w.rotation,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,impactIndex,minDownIndex,StartIndex,endIndex
1731320636897,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.005796801435445614,1.9201971479116653,1.813039581506555,5.584835052490234,0.2712422311306,-7.421332836151123,0.6165907979011536,1.6289622783660889,0.5033986568450928,-1.3556675925905197,-0.9163837462809983,-0.7559504907730942,-0.16937093436717987,0.9769489169120789,-0.12993977963924408, 74, 2, 274, 35
1731320636907,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.026194201981675314,3.219902089928073,1.836767187065782,5.5057268142700195,0.04132753238081932,-7.520615100860596,0.7442096471786499,1.5854675769805908,0.5533156991004944,-1.2627863624408893,-0.9194552899665157,-0.7608103738351939,-0.2410968691110611,0.9529387354850769,-0.1837935894727707, 74, 2, 274, 35
1731320636917,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.052987301843232734,4.131549893662729,1.873300657997096,5.373464107513428,-0.1352349817752838,-7.626476287841797,0.8505906462669373,1.5532883405685425,0.6107751131057739,-1.1696630259222223,-0.9265050102723559,-0.7677680011898042,-0.31218424439430237,0.9206190705299377,-0.23452386260032654, 74, 2, 274, 35
1731320636927,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.08482623452174685,4.75191415042665,1.958194128303272,5.2948317527771,-0.23385131359100342,-7.56959342956543,0.9361447095870972,1.5990841388702393,0.6333144903182983,-1.0770116026312568,-0.9339206328641299,-0.7739588925525763,-0.38104525208473206,0.8805453777313232,-0.2818587124347687, 74, 2, 274, 35
1731320636937,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.1207262544164879,5.1701202115477916,2.0409795762927123,5.196471691131592,-0.4468633532524109,-7.534088134765625,1.0471415519714355,1.6188265085220337,0.6696961522102356,-0.9852281616602744,-0.9411587118204485,-0.7784569978672143,-0.4466930329799652,0.8333982229232788,-0.3254426121711731, 74, 2, 274, 35
1731320636947,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.15966487766911933,5.420378175564583,2.080953133739653,4.9758501052856445,-0.5514582395553589,-7.422646522521973,1.1616226434707642,1.5658948421478271,0.7273046970367432,-0.8948470674873806,-0.9497729146045136,-0.782795394041594,-0.5088211894035339,0.7801133990287781,-0.36403870582580566, 74, 2, 274, 35
1731320636957,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.2010406644662479,5.552430609470445,2.1307808017368055,4.858547687530518,-0.6249811053276062,-7.234899520874023,1.240745186805725,1.5494709014892578,0.774543821811676,-0.8068404529293073,-0.9581952339151776,-0.7862332599769086,-0.5659862756729126,0.722105085849762,-0.397773802280426, 74, 2, 274, 35
1731320636967,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.24430447519753662,5.604063517941507,2.160486092954436,4.741905212402344,-0.750602126121521,-7.057114601135254,1.297613263130188,1.5236026048660278,0.8139625787734985,-0.7208678220107854,-0.9664853700401073,-0.7881793183901281,-0.6181851029396057,0.6600368618965149,-0.42684710025787354, 74, 2, 274, 35
1731320636977,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.28867490535474455,5.596382213137729,2.1363997129003254,4.635507583618164,-0.8471202850341797,-6.849295616149902,1.3424046039581299,1.435397982597351,0.8377268314361572,-0.6371675960828126,-0.9749373467605345,-0.7888380469474211,-0.6652653217315674,0.5949211716651917,-0.4510996341705322, 74, 2, 274, 35
1731320636987,9i,6.042038670654248,-2.5s : 0.4s,129.15405856954055,0.33340428630146457,5.541747195856957,2.090268096962993,4.50244665145874,-0.9466663002967834,-6.634791851043701,1.3847379684448242,1.307131052017212,0.8620498180389404,-0.5558638330198802,-0.983688004926603,-0.7883713440629363,-0.7072020769119263,0.5276772975921631,-0.47055506706237793, 74, 2, 274, 35
