seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 2,1726682639408,0.3386853337287900,3.2703537940979000,2.642784595489500,1.5052273273468000,-0.761797308921814,1.1794304847717300
Swing 2,1726682639418,0.2997392416000370,3.72369384765625,3.0560812950134300,1.6508421897888200,-0.7694380879402160,1.2143455743789700
Swing 2,1726682639428,0.2754208743572240,4.198028564453130,3.500533103942870,1.8309416770935100,-0.7935497760772710,1.245671033859250
Swing 2,1726682639438,0.19315314292907700,4.695539474487310,3.9568607807159400,2.0567357540130600,-0.8334333300590520,1.2746806144714400
Swing 2,1726682639448,0.16867709159851100,5.190938949584960,4.381518363952640,2.3164875507354700,-0.902045726776123,1.3107945919036900
Swing 2,1726682639458,0.13246384263038600,5.714198112487790,4.8859381675720200,2.6631507873535200,-0.9118163585662840,1.2866172790527300
Swing 2,1726682639468,0.11704706400632900,6.292684555053710,5.413949966430660,3.0577011108398400,-0.8722550272941590,1.2807457447052000
Swing 2,1726682639478,0.12218017876148200,6.931364059448240,5.942416667938230,3.4937644004821800,-0.8401777148246770,1.3024181127548200
Swing 2,1726682639488,0.09342975914478300,7.643502235412600,6.483944892883300,3.988816022872930,-0.8079589605331420,1.2997632026672400
Swing 2,1726682639498,-0.0833364948630333,8.453553199768070,7.096026420593260,4.5804667472839400,-0.7553533911705020,1.313907265663150
Swing 2,1726682639508,-0.46702688932418800,9.300076484680180,7.691778182983400,5.2931132316589400,-0.6505173444747930,1.4443821907043500
Swing 2,1726682639518,-1.028672695159910,10.214529991149900,8.41580581665039,6.135904312133790,-0.540236234664917,1.6729832887649500
Swing 2,1726682639528,-1.7671723365783700,11.107033729553200,8.827108383178710,7.051702976226810,-0.3688255846500400,1.8459365367889400
Swing 2,1726682639538,-2.4037833213806200,11.952438354492200,9.499384880065920,8.011712074279790,-0.03457021713256840,1.7270421981811500
Swing 2,1726682639548,-3.3640403747558600,12.48598861694340,10.417033195495600,9.381634712219240,0.7648060321807860,1.187991976737980
Swing 2,1726682639558,-4.956079006195070,12.486859321594200,11.108283996582000,10.715470314025900,1.800911545753480,0.8220674991607670
Swing 2,1726682639568,-7.515474319458010,12.119135856628400,11.621737480163600,11.526805877685500,2.763878345489500,0.4545290470123290
Swing 2,1726682639578,-11.053488731384300,11.302685737609900,12.629776954650900,12.081284523010300,4.067811965942380,-0.11436378955841100
Swing 2,1726682639588,-15.570256233215300,10.137882232666000,13.44691276550290,12.505807876586900,5.914792537689210,-0.5553154945373540
Swing 2,1726682639598,-19.349973678588900,7.243040084838870,13.547571182251000,12.029012680053700,7.755935192108150,-0.2333025336265560
Swing 2,1726682639608,-19.85504913330080,3.5071911811828600,13.150215148925800,11.545351028442400,10.463693618774400,0.6864716410636900
Swing 2,1726682639618,-19.88140106201170,0.02655743435025220,13.49142837524410,9.960312843322750,13.113829612731900,1.116782784461980
Swing 2,1726682639628,-22.614084243774400,-2.4198601245880100,15.085810661315900,7.636468887329100,13.400136947631800,2.1948258876800500
Swing 2,1726682639638,-22.455493927002000,-5.307036399841310,16.462234497070300,5.955522060394290,12.78744125366210,4.770946979522710
Swing 2,1726682639648,-26.579198837280300,-8.005998611450200,17.401708602905300,4.8415679931640600,11.189884185791000,5.19962739944458
