seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 6,1726682757811,0.5042421817779540,1.5293917655944800,1.1591994762420700,1.1952195167541500,-0.8244199752807620,1.3941750526428200
Swing 6,1726682757821,0.503585159778595,1.9440070390701300,1.4661418199539200,1.266085147857670,-0.8314113616943360,1.4215102195739700
Swing 6,1726682757831,0.49183544516563400,2.3730123043060300,1.770735740661620,1.378444790840150,-0.8203712105751040,1.4011948108673100
Swing 6,1726682757841,0.47442424297332800,2.8274004459381100,2.0943706035614000,1.478983759880070,-0.8134399652481080,1.362891435623170
Swing 6,1726682757851,0.48367926478385900,3.3044047355651900,2.441534996032720,1.5995354652404800,-0.8267663717269900,1.3667559623718300
Swing 6,1726682757861,0.4853266775608060,3.8050830364227300,2.8445546627044700,1.7605485916137700,-0.8646674752235410,1.374588131904600
Swing 6,1726682757871,0.48432067036628700,4.352828025817870,3.2652440071106000,1.9531610012054400,-0.8808677792549130,1.3871581554412800
Swing 6,1726682757881,0.4891311526298520,4.907524108886720,3.714529037475590,2.169008255004880,-0.9344163537025450,1.3947808742523200
Swing 6,1726682757891,0.5366307497024540,5.4664530754089400,4.181769847869870,2.4487977027893100,-0.9850841164588930,1.378887414932250
Swing 6,1726682757901,0.5767400860786440,6.080568313598630,4.658133029937740,2.804776668548580,-0.9930598139762880,1.363542079925540
Swing 6,1726682757911,0.5392308235168460,6.7732110023498500,5.1171112060546900,3.2107508182525600,-1.0082156658172600,1.3339192867279100
Swing 6,1726682757921,0.48574304580688500,7.4865031242370600,5.641473293304440,3.6520581245422400,-1.0503246784210200,1.3353394269943200
Swing 6,1726682757931,0.4074575901031490,8.304527282714840,6.199867248535160,4.207638740539550,-1.103845238685610,1.309316873550420
Swing 6,1726682757941,0.3660728633403780,9.25169563293457,6.868199348449710,4.8700361251831100,-1.089111566543580,1.3566102981567400
Swing 6,1726682757951,0.2134854644536970,10.292160987854000,7.666568756103520,5.752430438995360,-0.9722546935081480,1.4923865795135500
