seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 5,1726682730227,0.39379969239234900,2.116657257080080,1.674729585647580,1.3711252212524400,-0.7843029499053960,1.3141231536865200
Swing 5,1726682730237,0.3849939703941350,2.5299742221832300,2.057664632797240,1.4605145454406700,-0.8287564516067510,1.3185805082321200
Swing 5,1726682730247,0.35296839475631700,2.980215549468990,2.4280195236206100,1.6199676990509000,-0.7691304087638860,1.3116469383239700
Swing 5,1726682730257,0.3108331859111790,3.455519914627080,2.86620831489563,1.7690844535827600,-0.7602502703666690,1.3235747814178500
Swing 5,1726682730267,0.3277865946292880,3.9581825733184800,3.2843735218048100,1.966865062713620,-0.7621954083442690,1.3565895557403600
Swing 5,1726682730277,0.2749982178211210,4.479572772979740,3.7554802894592300,2.1997530460357700,-0.8064338564872740,1.3463914394378700
Swing 5,1726682730287,0.275835245847702,5.044762134552000,4.260595798492430,2.5117599964141800,-0.850155234336853,1.3969340324401900
Swing 5,1726682730297,0.3465931713581090,5.706153392791750,4.7807698249816900,2.9086291790008500,-0.8415960669517520,1.4269559383392300
Swing 5,1726682730307,0.35257890820503200,6.451694488525390,5.2981672286987300,3.3567306995391800,-0.8663232922554020,1.4235022068023700
Swing 5,1726682730317,0.320152223110199,7.270898818969730,5.923287391662600,3.8869423866272000,-0.8950368762016300,1.5059502124786400
Swing 5,1726682730327,0.1853771209716800,8.098093032836910,6.603200912475590,4.566643714904790,-0.8358560800552370,1.5814741849899300
Swing 5,1726682730337,-0.07404552400112150,8.972058296203610,7.318996906280520,5.348508834838870,-0.7049254775047300,1.677282452583310
Swing 5,1726682730347,-0.3481830954551700,9.96704387664795,8.16214370727539,6.222753047943120,-0.5209509134292600,1.766905426979070
Swing 5,1726682730357,-0.5865082740783690,11.042932510376000,8.837262153625490,7.1293463706970200,-0.3907911777496340,1.6364665031433100
Swing 5,1726682730367,-0.8911573886871340,12.057058334350600,9.29386043548584,8.035093307495120,-0.19832059741020200,1.3522545099258400
Swing 5,1726682730377,-1.4629592895507800,12.823503494262700,9.648236274719240,9.27285099029541,0.29617729783058200,0.9951376914978030
Swing 5,1726682730387,-2.3705477714538600,13.18624210357670,10.256372451782200,10.652494430542000,1.2334367036819500,0.7078399062156680
Swing 5,1726682730397,-4.336269855499270,13.026557922363300,10.76562786102300,11.915548324585000,2.562384605407720,0.2853216528892520
Swing 5,1726682730407,-7.13546085357666,12.601083755493200,11.162708282470700,12.618816375732400,3.882798671722410,-0.35088348388671900
Swing 5,1726682730417,-10.982659339904800,11.84802532196050,12.08106517791750,12.898151397705100,5.437117576599120,-1.2101812362670900
Swing 5,1726682730427,-15.944706916809100,10.33843994140630,12.605717658996600,12.855385780334500,7.348465919494630,-1.903836965560910
Swing 5,1726682730437,-19.802705764770500,7.570736885070800,13.111808776855500,12.060952186584500,9.27603530883789,-1.4369655847549400
Swing 5,1726682730447,-18.97683334350590,3.5337672233581500,13.711202621460000,11.005182266235400,11.885747909545900,-0.41856110095977800
Swing 5,1726682730457,-16.696500778198200,1.2540944814682000,15.488749504089400,9.420446395874020,14.602879524231000,-0.41713666915893600
Swing 5,1726682730467,-18.003198623657200,-1.3027098178863500,17.060863494873000,7.004454612731930,14.878898620605500,0.5013151168823240
Swing 5,1726682730477,-23.061250686645500,-2.979978084564210,15.797233581543000,5.388465881347660,12.56159496307370,2.2360565662384000
Swing 5,1726682730487,-23.523502349853500,-7.656530857086180,13.988344192504900,3.763848304748540,8.302352905273440,3.594852924346920
Swing 5,1726682730497,-3.3339028358459500,2.2969024181366000,19.209468841552700,3.4982361793518100,6.0939741134643600,0.006594717502593990
Swing 5,1726682730507,-19.783649444580100,-2.653745174407960,17.12816619873050,7.744594097137450,7.175108432769780,0.9655388593673710
Swing 5,1726682730517,-32.214622497558600,-5.186336040496830,-8.101092338562010,0.6665946245193480,-12.541085243225100,5.47908878326416
Swing 5,1726682730527,-18.30808448791500,-15.969459533691400,4.316832542419430,8.801196098327640,3.5624771118164100,10.474671363830600
Swing 5,1726682730537,-13.385727882385300,-12.383050918579100,2.7568745613098100,12.495901107788100,18.66144561767580,4.120604515075680
Swing 5,1726682730547,-10.520818710327100,-14.184541702270500,0.8854925632476810,0.6729269027709960,7.4012861251831100,2.7510950565338100
Swing 5,1726682730557,-10.958680152893100,-15.229888916015600,-2.428680419921880,4.689160346984860,4.176947593688970,3.7430248260498000
Swing 5,1726682730567,-7.829290390014650,-15.133426666259800,-2.516298532485960,2.7307400703430200,3.9443562030792200,2.612159252166750
Swing 5,1726682730577,-6.227123737335210,-14.482277870178200,-3.596752405166630,2.4672441482543900,2.715320110321050,2.751512050628660
Swing 5,1726682730587,-4.830230236053470,-13.742409706115700,-4.726161479949950,2.466622829437260,1.2894647121429400,3.4462180137634300
Swing 5,1726682730597,-3.0982494354248000,-12.770391464233400,-5.285752296447750,2.0800774097442600,0.494384765625,3.468585968017580
Swing 5,1726682730607,-1.524882435798650,-11.98859977722170,-5.647369861602780,2.0552561283111600,0.6286658644676210,3.3614985942840600
Swing 5,1726682730617,-0.8998507261276250,-11.433343887329100,-6.827718257904050,2.215394973754880,0.1411561369895940,3.17643141746521
Swing 5,1726682730627,-0.45954370498657200,-11.060579299926800,-7.782264232635500,2.1140899658203100,0.09605854749679570,2.570535659790040
Swing 5,1726682730637,0.3391874432563780,-10.764490127563500,-7.60842227935791,2.1193695068359400,0.2486899197101590,1.9291646480560300
Swing 5,1726682730647,0.6556077599525450,-10.535706520080600,-7.146356105804440,2.3200037479400600,0.7558607459068300,1.2279891967773400
