seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 3,1726682667317,0.37385183572769200,3.2896480560302700,2.820152759552000,1.608713150024410,-0.6212020516395570,1.1120195388793900
Swing 3,1726682667327,0.3837422728538510,3.7432682514190700,3.225733757019040,1.7591413259506200,-0.660148561000824,1.1672842502594000
Swing 3,1726682667337,0.40792202949523900,4.240095615386960,3.6690750122070300,1.9564182758331300,-0.7249056100845340,1.2118476629257200
Swing 3,1726682667347,0.3849424123764040,4.749617099761960,4.135437488555910,2.1991920471191400,-0.8109376430511480,1.240075945854190
Swing 3,1726682667357,0.42461007833480800,5.312225818634030,4.628633499145510,2.535670757293700,-0.9054850339889530,1.2822221517562900
Swing 3,1726682667367,0.4703991413116460,5.928681373596190,5.154751777648930,2.95124888420105,-0.9345459342002870,1.3093225955963100
Swing 3,1726682667377,0.47682708501815800,6.632580280303960,5.705984592437740,3.4355268478393600,-0.9355705380439760,1.341101884841920
Swing 3,1726682667387,0.4429655075073240,7.4107255935668900,6.3612961769104,4.022089004516600,-0.9451544880867000,1.358689546585080
Swing 3,1726682667397,0.4267468750476840,8.215474128723150,7.059543609619140,4.646235466003420,-0.8937956094741820,1.3765164613723800
Swing 3,1726682667407,0.22812990844249700,9.089738845825200,7.91662073135376,5.374507904052730,-0.8232599496841430,1.303398847579960
Swing 3,1726682667417,-0.018656037747860000,10.02796745300290,8.885212898254400,6.23871374130249,-0.7129414081573490,1.3299680948257400
Swing 3,1726682667427,-0.3473111391067510,11.012996673584000,9.62224292755127,7.147208213806150,-0.5844212770462040,1.3311967849731400
Swing 3,1726682667447,-1.135240077972410,12.63252067565920,10.56106185913090,9.33570384979248,0.06115809082984920,0.6706278324127200
Swing 3,1726682667437,-0.6681287288665770,11.927322387695300,10.075957298278800,8.113717079162600,-0.44327661395072900,1.0611361265182500
Swing 3,1726682667457,-2.1713974475860600,12.991323471069300,11.247710227966300,10.803139686584500,1.082314372062680,0.291553258895874
Swing 3,1726682667467,-4.60593843460083,13.01365852355960,11.794520378112800,11.994832038879400,2.3865718841552700,-0.25207823514938400
Swing 3,1726682667477,-8.181010246276860,12.467055320739700,12.043867111206100,12.582303047180200,3.5992202758789100,-0.8528421521186830
Swing 3,1726682667487,-12.461369514465300,11.800344467163100,13.010446548461900,12.810380935668900,5.112509727478030,-1.4519062042236300
Swing 3,1726682667497,-17.692564010620100,10.179121971130400,13.644035339355500,12.684773445129400,7.208209037780760,-1.7587382793426500
Swing 3,1726682667507,-19.099828720092800,6.403068542480470,13.452901840210000,11.969059944152800,9.83166790008545,-0.5714867115020750
Swing 3,1726682667517,-18.233057022094700,2.6483547687530500,14.24582290649410,10.724652290344200,12.844842910766600,0.3979142904281620
Swing 3,1726682667527,-19.250930786132800,-0.018808891996741300,16.13919448852540,8.609460830688480,14.46496295928960,0.8276246786117550
Swing 3,1726682667537,-23.30089569091800,-3.1610963344574000,17.668853759765600,6.965111255645750,13.551187515258800,2.429861307144170
Swing 3,1726682667547,-28.93594741821290,-1.9737350940704300,15.444539070129400,6.510003566741940,10.951639175415000,3.6845498085022000
Swing 3,1726682667557,-2.5544533729553200,6.904379367828370,15.400815963745100,5.357109069824220,6.644434928894040,4.4633049964904800
Swing 3,1726682667567,-27.305030822753900,-2.5991296768188500,18.71136474609380,8.724943161010740,8.440829277038570,-6.3871660232543900
Swing 3,1726682667577,-28.053070068359400,-3.8596744537353500,-8.335726737976070,5.991873264312740,-3.436845302581790,9.599493980407720
Swing 3,1726682667587,-16.660654067993200,-16.016216278076200,4.539790630340580,4.178342342376710,-4.5324788093566900,5.232301235198980
Swing 3,1726682667597,-11.16944694519040,-12.192490577697800,2.7011733055114700,14.94676685333250,14.982563018798800,7.7368597984314000
Swing 3,1726682667607,-9.723569869995120,-14.459100723266600,2.282944679260250,4.5586042404174800,8.634718894958500,2.288909435272220
Swing 3,1726682667617,-10.629292488098100,-16.63905906677250,-2.0726990699768100,5.519079208374020,3.7475366592407200,6.041335582733150
Swing 3,1726682667627,-7.147979259490970,-15.82703685760500,-1.1410177946090700,4.103970527648930,4.542152404785160,5.054714202880860
Swing 3,1726682667637,-5.895318031311040,-15.6480131149292,-2.3287854194641100,3.007354259490970,5.335241317749020,5.080629825592040
Swing 3,1726682667647,-4.183152675628660,-14.778299331665000,-3.3253402709960900,2.4562199115753200,3.2780985832214400,4.653593063354490
Swing 3,1726682667657,-2.7665655612945600,-13.942922592163100,-3.8890130519866900,2.3053581714630100,1.6208555698394800,4.430980682373050
Swing 3,1726682667667,-0.6604923605918880,-12.636163711547900,-3.834507703781130,1.726690411567690,1.085200309753420,4.412356376647950
Swing 3,1726682667677,-0.09332108497619630,-11.95024585723880,-4.505364894866940,1.6052874326705900,0.8665624260902410,4.457936763763430
Swing 3,1726682667687,1.0529260635376000,-11.397171974182100,-4.836617946624760,1.6258182525634800,0.16529494524002100,3.860689640045170
Swing 3,1726682667697,1.465736746788030,-10.864672660827600,-5.2645440101623500,1.4512625932693500,-0.1794743835926060,3.2544238567352300
Swing 3,1726682667707,1.6047580242157000,-10.679007530212400,-5.223316192626950,1.5478166341781600,-0.44892793893814100,2.937635898590090
Swing 3,1726682667717,2.6349995136261000,-10.201055526733400,-5.220824241638180,1.8320508003234900,-0.21242865920066800,2.0236825942993200
Swing 3,1726682667727,3.023408889770510,-9.492507934570310,-5.311007499694820,2.001688241958620,0.5481389164924620,1.512961506843570
