seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 1,1726682613753,0.5229977369308470,1.1700091361999500,0.9499356746673580,1.2898664474487300,-0.9405954480171200,1.2369030714035000
Swing 1,1726682613763,0.5725743770599370,1.605475902557370,1.2938721179962200,1.3511470556259200,-0.9385506510734560,1.2141183614730800
Swing 1,1726682613773,0.5892231464385990,2.0443687438964800,1.620714545249940,1.4260321855545000,-0.9099481701850890,1.2147643566131600
Swing 1,1726682613783,0.5809617638587950,2.486252784729000,1.9700491428375200,1.5298125743866000,-0.899628221988678,1.2339835166931200
Swing 1,1726682613793,0.5634905695915220,2.9474120140075700,2.3511600494384800,1.6795926094055200,-0.8888882994651790,1.2208986282348600
Swing 1,1726682613803,0.5503457188606260,3.43591046333313,2.7491142749786400,1.8289079666137700,-0.8972680568695070,1.2237401008606000
Swing 1,1726682613813,0.554983913898468,3.932446002960210,3.162745475769040,2.0192649364471400,-0.9100475907325750,1.2232134342193600
Swing 1,1726682613823,0.5789366364479070,4.450695991516110,3.593763828277590,2.271449089050290,-0.9160676002502440,1.195561170578000
Swing 1,1726682613833,0.5372045636177060,4.972317695617680,4.0310468673706100,2.552137613296510,-0.9157919883728030,1.198439121246340
Swing 1,1726682613843,0.48024457693100000,5.516932964324950,4.531704902648930,2.9012930393219000,-0.8953301906585690,1.2228529453277600
Swing 1,1726682613853,0.4010430872440340,6.088639259338380,5.047452449798580,3.3172013759613000,-0.8662307858467100,1.2308714389801000
Swing 1,1726682613863,0.38322919607162500,6.7083234786987300,5.643146991729740,3.7654292583465600,-0.8224644064903260,1.1687116622924800
Swing 1,1726682613873,0.3152741491794590,7.384940147399900,6.268836975097660,4.278444766998290,-0.7514840960502630,1.1091796159744300
Swing 1,1726682613883,0.10930365324020400,8.084698677062990,6.855954170227050,4.7955756187439000,-0.7007161974906920,1.1802854537963900
Swing 1,1726682613893,-0.23196126520633700,8.818744659423830,7.421399116516110,5.4504475593566900,-0.635506272315979,1.2166225910186800
Swing 1,1726682613903,-0.5784451365470890,9.711833000183110,8.269797325134280,6.27998161315918,-0.48991402983665500,1.2797616720199600
Swing 1,1726682613913,-1.0256911516189600,10.713155746460000,9.01198959350586,7.263118267059330,-0.2657061815261840,1.285444736480710
Swing 1,1726682613923,-1.2822691202163700,11.811063766479500,9.711867332458500,8.287940979003910,0.0914701521396637,0.9812418222427370
Swing 1,1726682613933,-1.7722442150116000,12.814495086669900,10.57171630859380,9.550257682800290,0.8674653172492980,0.4851236343383790
Swing 1,1726682613943,-2.8681445121765100,13.191081047058100,11.389917373657200,10.77416706085210,1.8410993814468400,0.26888507604599
Swing 1,1726682613953,-4.878668308258060,13.168928146362300,11.988727569580100,11.645142555236800,2.8864121437072800,-0.2205742597579960
Swing 1,1726682613963,-8.062369346618650,12.580914497375500,12.626564025878900,12.269526481628400,4.236512660980230,-0.7834177017211910
Swing 1,1726682613973,-12.153489112854000,11.717890739440900,13.026659965515100,12.565262794494600,5.964346885681150,-1.059277892112730
Swing 1,1726682613983,-16.78689193725590,8.882436752319340,12.52748966217040,12.13582706451420,7.995919704437260,-0.7386434078216550
Swing 1,1726682613993,-18.974885940551800,5.914688587188720,13.93986701965330,11.721686363220200,10.583560943603500,-0.16334187984466600
Swing 1,1726682614003,-18.684831619262700,1.902744174003600,13.773635864257800,10.180434226989700,12.892887115478500,0.26219019293785100
Swing 1,1726682614013,-19.822715759277300,-0.4395054578781130,15.496814727783200,8.141885757446290,14.397425651550300,1.0263266563415500
Swing 1,1726682614023,-22.09463882446290,-3.315885066986080,16.168006896972700,6.6261820793151900,13.53304386138920,2.7693872451782200
Swing 1,1726682614033,-23.152746200561500,-6.043997287750240,16.456066131591800,4.802060127258300,10.768747329711900,4.5163140296936000
Swing 1,1726682614043,-5.080820083618160,-13.221428871154800,17.989351272583000,3.3262786865234400,7.571396350860600,3.6548995971679700
Swing 1,1726682614053,-31.062196731567400,-0.06848253309726720,14.799744606018100,3.8318326473236100,5.820517539978030,-5.189921855926510
Swing 1,1726682614063,-18.664262771606400,-6.933631896972660,6.1806321144104,9.636080741882320,0.05086660385131840,12.831772804260300
Swing 1,1726682614073,-25.61103057861330,-9.064740180969240,-0.3151697516441350,7.468377113342290,-0.32345813512802100,-1.3026304244995100
Swing 1,1726682614083,-13.037693977356000,-14.39759349823000,0.7786847949028020,6.49699068069458,5.648409366607670,9.124083518981930
Swing 1,1726682614093,-13.454495429992700,-11.60504150390630,5.233086585998540,8.387218475341800,11.509675025939900,0.50808185338974
Swing 1,1726682614103,-8.930497169494630,-14.050932884216300,-1.0830905437469500,3.6263530254364000,3.242215633392330,4.947659492492680
Swing 1,1726682614113,-10.640621185302700,-13.946037292480500,-0.4704256057739260,4.753441333770750,2.141507625579830,3.0459704399108900
Swing 1,1726682614123,-7.641847610473630,-14.957050323486300,-2.298269033432010,3.2606711387634300,2.42803692817688,4.665122985839840
Swing 1,1726682614133,-5.9550933837890600,-13.679709434509300,-1.4716391563415500,3.2240123748779300,3.062230348587040,4.226168632507320
Swing 1,1726682614143,-4.526533126831060,-13.379671096801800,-3.3981544971466100,2.288501262664800,1.803049087524410,4.161439895629880
Swing 1,1726682614153,-3.229851484298710,-12.457071304321300,-3.6738779544830300,1.8150689601898200,1.0193555355072000,4.121188163757320
Swing 1,1726682614163,-1.7833096981048600,-11.894111633300800,-4.371639728546140,1.9310064315795900,1.0086674690246600,4.217790126800540
Swing 1,1726682614173,-0.9529461860656740,-11.480552673339800,-4.674569606781010,1.7399420738220200,0.2559170126914980,3.8281774520874000
Swing 1,1726682614183,-0.1030084639787670,-11.364066123962400,-4.840677261352540,1.646385908126830,0.08025705814361570,3.256490707397460
Swing 1,1726682614193,0.4603763520717620,-11.12517261505130,-4.93336820602417,1.9515042304992700,0.24532252550125100,2.3223960399627700
Swing 1,1726682614203,1.2102184295654300,-10.645419120788600,-5.396437644958500,2.188260793685910,0.3587532639503480,1.4575444459915200
Swing 1,1726682614213,1.9461849927902200,-10.087142944335900,-5.560072898864750,2.271777629852300,0.15378263592720000,1.4064123630523700
Swing 1,1726682614223,2.790989875793460,-9.428765296936040,-5.360324859619140,2.269507646560670,0.3575749099254610,1.314711332321170
Swing 1,1726682614233,3.2463738918304400,-8.634084701538090,-5.289116382598880,2.1578142642974900,0.31737807393074000,1.1790199279785200
Swing 1,1726682614243,3.7796742916107200,-7.962665557861330,-4.962279796600340,2.0704169273376500,0.25502637028694200,1.339120864868160
Swing 1,1726682614253,4.207860469818120,-7.42836856842041,-4.612456798553470,2.056769609451290,0.545091986656189,1.0692329406738300
Swing 1,1726682614263,4.284740447998050,-7.043440341949460,-4.47283411026001,1.9536993503570600,0.4510130286216740,0.8465621471405030
