seqNo,timestamp,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
Swing 7,1726682786501,0.6068212985992430,1.2764167785644500,1.1172930002212500,1.262871503829960,-0.8638928532600400,1.3499654531478900
Swing 7,1726682786511,0.5936644673347470,1.740561842918400,1.4694440364837600,1.3321105241775500,-0.8686728477478030,1.3840808868408200
Swing 7,1726682786521,0.581580638885498,2.2251296043396000,1.8499116897583000,1.4213931560516400,-0.9017844200134280,1.4089913368225100
Swing 7,1726682786531,0.5941097736358640,2.7282235622406000,2.248682737350460,1.5285046100616500,-0.9504626989364620,1.4304914474487300
Swing 7,1726682786541,0.6093388199806210,3.2586891651153600,2.659597635269170,1.673102617263790,-0.9877683520317080,1.4570047855377200
Swing 7,1726682786551,0.6224752068519590,3.827481746673580,3.1210696697235100,1.8571791648864700,-1.0040502548217800,1.4925312995910600
Swing 7,1726682786561,0.5852261185646060,4.433814525604250,3.6226677894592300,2.095370292663570,-1.019511342048650,1.5417680740356400
Swing 7,1726682786571,0.5520454049110410,5.073645114898680,4.157215118408200,2.387357234954830,-1.0746821165084800,1.6059428453445400
Swing 7,1726682786581,0.4981217384338380,5.760618686676030,4.713103771209720,2.749141216278080,-1.1276580095291100,1.6519179344177200
Swing 7,1726682786591,0.4817347526550290,6.527212619781490,5.311079025268560,3.171666383743290,-1.1628389358520500,1.7082650661468500
Swing 7,1726682786601,0.457922101020813,7.380923271179200,5.938638210296630,3.6519646644592300,-1.164478063583370,1.7669031620025600
Swing 7,1726682786611,0.3114093542099000,8.319249153137210,6.613714694976810,4.2214484214782700,-1.1385749578476000,1.8498516082763700
Swing 7,1726682786621,0.1857379823923110,9.317595481872560,7.476722717285160,4.938116550445560,-1.0398154258728000,2.009031295776370
Swing 7,1726682786631,-0.10238595306873300,10.342368125915500,8.311995506286620,5.872282981872560,-0.8743438124656680,2.149317502975460
Swing 7,1726682786641,-0.5444067716598510,11.22506332397460,9.009925842285160,6.851146221160890,-0.7730522155761720,2.1126065254211400
Swing 7,1726682786651,-1.0581222772598300,12.043547630310100,9.673904418945310,8.009366989135740,-0.6305629014968870,1.8093187808990500
Swing 7,1726682786661,-1.7392492294311500,12.670273780822800,10.211335182189900,9.433676719665530,-0.2671741545200350,1.3758392333984400
Swing 7,1726682786671,-2.90622615814209,13.008951187133800,10.785868644714400,10.84831428527830,0.4613547623157500,0.9751906991004940
Swing 7,1726682786681,-5.045938968658450,12.762319564819300,11.140857696533200,12.110759735107400,1.7133845090866100,0.45165038108825700
Swing 7,1726682786691,-8.053641319274900,12.1043062210083,11.581976890564000,13.025402069091800,3.1895651817321800,-0.3992345333099370
Swing 7,1726682786701,-11.678055763244600,11.206361770629900,12.676250457763700,13.396292686462400,5.08797550201416,-1.4105660915374800
Swing 7,1726682786711,-17.501310348510700,10.306743621826200,13.25542163848880,13.316217422485400,7.392993927001950,-2.068331241607670
Swing 7,1726682786721,-20.41276741027830,6.6855950355529800,13.300812721252400,12.199284553527800,9.755776405334470,-1.3554190397262600
Swing 7,1726682786731,-20.978967666626000,1.2170677185058600,13.091450691223100,10.827388763427700,12.689434051513700,-0.30274268984794600
Swing 7,1726682786741,-21.847043991088900,-1.4522255659103400,15.498919486999500,8.661044120788570,14.832901954650900,1.0278350114822400
Swing 7,1726682786751,-22.19853973388670,-4.063413143157960,16.373104095459000,6.448319435119630,14.458395957946800,2.6528353691101100
Swing 7,1726682786761,-25.35051727294920,-6.2271647453308100,16.792329788208000,4.435381889343260,12.533745765686000,4.506359100341800
Swing 7,1726682786771,-6.773033142089840,-8.588998794555660,16.63706398010250,3.2341299057006800,8.5933837890625,4.971874237060550
Swing 7,1726682786781,-40.16044998168950,-9.352555274963380,17.97190284729000,3.3144984245300300,4.54946231842041,-4.161075115203860
Swing 7,1726682786791,-25.968921661377000,-3.7141849994659400,-0.9671708345413210,7.599028587341310,0.3094264268875120,11.418377876281700
Swing 7,1726682786801,-23.680057525634800,-12.596414566040000,-5.155740261077880,8.164528846740720,-3.370244026184080,0.40780192613601700
Swing 7,1726682786811,-10.859722137451200,-13.572654724121100,0.7033218145370480,7.619404315948490,6.382528781890870,8.325417518615720
Swing 7,1726682786821,-10.652084350585900,-11.279683113098100,4.655065536499020,8.680028915405270,13.73044204711910,3.0740833282470700
Swing 7,1726682786831,-10.62876033782960,-14.664206504821800,-4.336292266845700,6.281983852386480,6.370233535766600,3.182574987411500
Swing 7,1726682786841,-10.014205932617200,-15.242804527282700,-4.749794006347660,3.1909303665161100,-3.2547647953033400,3.3649983406066900
Swing 7,1726682786851,-7.1623148918151900,-15.244610786438000,-4.900328159332280,4.629974365234380,0.8971887230873110,4.574653625488280
Swing 7,1726682786861,-5.336887836456300,-14.789529800415000,-5.327392101287840,3.562835693359380,2.535310983657840,5.003520965576170
Swing 7,1726682786871,-3.616213083267210,-14.329424858093300,-6.798007011413570,3.8569202423095700,1.9323289394378700,4.742380142211910
Swing 7,1726682786881,-1.9096977710723900,-13.393611907959000,-7.3546247482299800,2.8282368183136000,0.7773932218551640,4.997776031494140
Swing 7,1726682786891,-0.0228252150118351,-12.840902328491200,-7.641003608703610,2.1573920249939000,1.287574291229250,4.596594333648680
Swing 7,1726682786901,0.7000022530555730,-12.389445304870600,-8.100142478942870,2.3770389556884800,1.0721206665039100,3.5996201038360600
Swing 7,1726682786911,1.2432633638382000,-12.225907325744600,-8.578063011169430,2.1933135986328100,0.17521589994430500,3.2729389667511000
Swing 7,1726682786921,1.852421760559080,-11.640329360961900,-8.46027946472168,2.014596462249760,0.1185184121131900,2.503643035888670
Swing 7,1726682786931,2.011317729949950,-10.71614933013920,-8.096418380737310,2.3185508251190200,0.38450270891189600,2.0609006881713900
Swing 7,1726682786941,2.9565343856811500,-9.643696784973150,-7.292941570281980,2.476954221725460,0.42346900701522800,1.9949301481246900
Swing 7,1726682786951,3.6346940994262700,-8.482983589172360,-7.1331467628479,2.7529072761535600,0.8795062303543090,1.6938551664352400
Swing 7,1726682786961,4.03611946105957,-7.512388229370120,-7.155559062957760,2.892383098602300,0.6819574236869810,1.7328455448150600
Swing 7,1726682786971,4.2927680015564000,-6.948549747467040,-7.127561569213870,2.895372152328490,0.5774502754211430,1.541562557220460
Swing 7,1726682786981,4.844527721405030,-6.4667582511901900,-6.708070755004880,2.787454128265380,0.6658726930618290,0.9417387843132020
Swing 7,1726682786991,5.21671724319458,-5.919271945953370,-6.500992774963380,2.792205333709720,0.6884604096412660,0.5998035073280330
Swing 7,1726682787001,5.950735569000240,-5.152052402496340,-6.07507848739624,2.638491153717040,0.9713175296783450,0.6922939419746400
Swing 7,1726682787011,6.412964344024660,-4.548944473266600,-5.702146053314210,2.70900297164917,1.5260324478149400,0.8284362554550170
Swing 7,1726682787021,6.464935779571530,-4.083930015563970,-5.797515869140630,2.592440128326420,1.3516730070114100,1.0362190008163500
Swing 7,1726682787031,6.698670864105230,-3.4210259914398200,-5.631739139556890,2.4552500247955300,1.1593146324157700,1.2302367687225300
Swing 7,1726682787041,6.936540603637700,-3.1699283123016400,-5.294549465179440,2.401911973953250,1.3661112785339400,1.198395013809200
Swing 7,1726682787051,7.133933067321780,-2.628082036972050,-5.011966705322270,2.206237554550170,1.118054747581480,1.1518235206604000
Swing 7,1726682787061,7.115210056304930,-2.4621047973632800,-4.704063415527340,2.078205108642580,1.1374657154083300,1.147802710533140
Swing 7,1726682787071,7.031390190124510,-2.4399702548980700,-4.381213665008550,1.8229906558990500,0.8655620813369750,1.0279223918914800
