10597,Cedar Crest Golf Course,Cedar Crest,1800 Southerland Ave,Dallas,Dallas,TX,US,http://www.cedarcrestgolf.com,32.72368622,-96.7928772
303720,Sagamore Spring Golf Club,Sagamore Spring,1287 Main St,York,Lynnfield,MA,US,http://www.sagamoregolf.com,42.55830765,-71.03657532
2522,Mallards Landing Golf Course,Mallards Landing,2750 Lake Washington Rd,Brevard,Melbourne,FL,US,http://www.melbourneflorida.org,28.14724159,-80.66545105
2564,Cobblestone Golf Club,Cobblestone,4200 Nance Rd NW,Cobb,Acworth,GA,US,http://www.cobblestonegolf.com,34.04985046,-84.67733765
66560,Luna Vista Golf Course,Luna Vista,11223 Luna Rd,Dallas,Dallas,TX,US,http://www.lbhoustongolf.com,32.88749313,-96.92098236
1235,The Legacy Golf Resort,Legacy,6808 S 32nd St,Maricopa,Phoenix,AZ,US,http://www.legacygolfresort.com,33.38619614,-112.0176926
65448,Willow Creek Golf Club,Willow Creek,12003 Kingston Pike,Knox,Knoxville,TN,US,http://www.willowcreekgolf.com,35.85793686,-84.18968964
311711,Golf Club At Wentzville,Wentzville,9 Pro Shop Dr,St. Charles,Wentzville,MO,US,http://www.gcofwentzville.com,38.79214096,-90.89759827
66065,Bethpage State Park Golf Course,Yellow,99 Quaker Meeting House Rd,Nassau,Farmingdale,NY,US,http://www.nysparks.state.ny.us,40.74208832,-73.46126556
1043,TPC of Scottsdale,Stadium,17020 N Hayden Rd ,Maricopa,Scottsdale,AZ,US,http://www.tpc.com,33.64035797,-111.9156342
66328,Balboa Park Golf Course,Executive,2600 Golf Course Dr,San Diego,San Diego,CA,US,http://www.sandiego.gov/park-and-recreation/golf/bpgolf,32.72434235,-117.1371078
66359,Charles T. Myers Golf Course,Charles T. Myers,7817 Harrisburg Rd,Mecklenburg,Charlotte,NC,US,http://www.charlestmeyersgolfcourse.com,35.21933746,-80.68852997
1793,Sandridge Golf Club,Lakes,5300 73rd St,Indian River,Vero Beach,FL,US,http://www.sandridgegc.com,27.72896957,-80.44275665
66566,Kings Ridge Golf Club,Kings,14145 Kings Ridge Blvd,Lake County,Clermont,FL,US,,28.51245308,-81.71683502
1454,Camarillo Springs Golf Club,Camarillo Springs,791 Camarillo Springs Rd,Ventura,Camarillo,CA,US,http://www.camarillospringsgolf.com,34.2015152,-118.9920425
1828,Mission Del Lago Municipal Golf Course,Mission Del Lago,1250 Mission Grande,Bexar,San Antonio,TX,US,,29.29623795,-98.48013306
2069,Oak Hollow Golf Course,Oak Hollow,3005 N McDonald St,Collin,McKinney,TX,US,http://www.oakhollowgolf.com,33.22554016,-96.61387634
1864,Sun 'n Lake Golf & Country Club,Turtle Run,5223 Sun N Lake Blvd,Highlands,Sebring,FL,US,http://www.sunlakegolfclub.com,27.54034424,-81.51855469
66310,Golf Club of The Bluegrass,Bluegrass,6000 Harrodsburg Rd,Jessamine,Nicholasville,KY,US,,37.95121002,-84.60004425
2274,Allentown Municipal/Benner Fairways Golf Course,Allentown,3400 W Tilghman St,Lehigh,Allentown,PA,US,,40.59926605,-75.53665924
2398,Upland Hills Country Club,Upland Hills,1231 E 16th St,San Bernardino,Upland,CA,US,http://www.uplandhillsgolf.com,34.12305069,-117.6379318
82035,Hopewell Valley Golf Club,Hopewell Valley,114 Pennington Hopewell Rd,Mercer,Hopewell,NJ,US,http://www.hvgc.com,40.36350632,-74.7857132
66154,Creekside Golf Course,Creekside,6250 Club House Dr SE,Marion,Salem,OR,US,http://www.creeksidemga.com,44.86642456,-123.0505981
66888,Roosevelt Municipal Golf Course,Roosevelt,2650 N Vermont Ave,Los Angeles ,Los Angeles,CA,US,http://www.laparks.org,34.11919403,-118.293129
