timestamp,club,max_speed,tempo,speed,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1728067270839,9i,10.635991012181918,0.8s : 0.3s,0.20633212393511646,0.00045257630528090906,0.2063316275859427,0.08174060114770704,0.3830663859844208,0.0014165729517117143,0.06733258813619614,0.00661391019821167,-0.05920794606208801,0.05596607178449631,-0.2094325687966631,1.5148145384654659,0.1981010624762812,0.9766168594360352,0.2079049050807953,-0.05472994223237038
1728067270849,9i,10.635991012181918,0.8s : 0.3s,0.18473379959517794,0.0006793777066091214,0.18473255034996708,0.08945653830448119,0.21842510998249054,0.025760751217603683,0.05953614413738251,-0.020259499549865723,-0.0659443587064743,0.056950561702251434,-0.20862888743529484,1.514331691112637,0.19507830779631385,0.9767568707466125,0.20711871981620789,-0.0552109070122242
1728067270859,9i,10.635991012181918,0.8s : 0.3s,0.14795453682053342,0.0015701372236611641,0.147946205206073,0.13249207185584613,0.09775301069021225,0.020962266251444817,0.040807463228702545,-0.020626366138458252,-0.10792626440525055,0.07403123378753662,-0.2080101196401471,1.514239138991286,0.19353321646869093,0.9768795371055603,0.20651333034038544,-0.055308543145656586
1728067270869,9i,10.635991012181918,0.8s : 0.3s,0.11277284000242556,0.0031215954539335553,0.11272962824401869,0.1299222772647241,0.04548408463597298,0.011800859123468399,7.869210094213486e-06,0.006011605262756348,-0.11431761085987091,0.061442188918590546,-0.20777408597529143,1.5142581098339942,0.19287374872456567,0.976929247379303,0.206282377243042,-0.0552927665412426
1728067270879,9i,10.635991012181918,0.8s : 0.3s,0.08034999092333757,0.004819513534319074,0.08020531984022597,0.09942417310097881,0.003497221041470766,0.024719586595892906,-0.018146101385354996,0.0036716461181640625,-0.08994114398956299,0.042217008769512177,-0.2078593007894479,1.5143967849706168,0.19260370015445938,0.9769193530082703,0.20636574923992157,-0.055156297981739044
1728067270889,9i,10.635991012181918,0.8s : 0.3s,0.046976479818685773,0.006521306479142149,0.046521631720743535,0.07565532061475129,-0.06103955954313278,0.03550703078508377,-0.029324619099497795,-0.00960475206375122,-0.0726732611656189,0.018710248172283173,-0.20809838943056036,1.5147616115466684,0.19284794818197307,0.9768900871276855,0.20659969747066498,-0.05479712039232254
1728067270899,9i,10.635991012181918,0.8s : 0.3s,0.022853487491692817,0.008256473960333922,0.021309916195876695,0.09586319201999996,-0.12411599606275558,0.03465694934129715,-0.02652350626885891,-0.013928055763244629,-0.09222319722175598,0.02215045690536499,-0.20844499275718678,1.5153282991037347,0.19379319696997377,0.9768492579460144,0.20693880319595337,-0.05423954129219055
1728067270909,9i,10.635991012181918,0.8s : 0.3s,0.03457048805746142,0.010008896030185422,0.03308988734927971,0.08367226682570074,-0.13913209736347198,0.030547915026545525,-0.02571866475045681,-0.011268258094787598,-0.07530263066291809,0.03469277173280716,-0.20877396554340857,1.5159340956362928,0.19510992500001986,0.9768138527870178,0.2072606384754181,-0.05364402011036873
1728067270919,9i,10.635991012181918,0.8s : 0.3s,0.06614324333136223,0.011660464610271178,0.06510731297991347,0.05161326006698793,-0.2179076075553894,0.034169282764196396,-0.015864171087741852,-0.0038725733757019043,-0.04149863123893738,0.030443314462900162,-0.2090800040443748,1.5166411799775081,0.1968694314301674,0.9767882227897644,0.20756003260612488,-0.05294988304376602
1728067270929,9i,10.635991012181918,0.8s : 0.3s,0.1098818906257173,0.013302223925970899,0.109073739855684,0.06917185050902151,-0.32182615995407104,0.013998543843626976,-0.004766546189785004,-0.01259523630142212,-0.05873650312423706,0.034294724464416504,-0.20932494635036783,1.517506848671846,0.19964725741308648,0.9767829179763794,0.20779962837696075,-0.052101582288742065
