timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1727296767599,7i,10.19532501274589,2.5s : 9.1s,0.01818954642311189,0.038290610076282136,-0.07890992611646652,-0.07404335588216782,-0.014833606779575348,0.01631385087966919,-0.0011651813983917236,-0.03462183475494385,-0.3842546259860444,1.5729356706700985,2.758139260186424,0.9270761609077454,0.3748682141304016,0.0019833375699818134
1727296767609,7i,10.19532501274589,2.5s : 9.1s,0.00907118502529592,0.02006442214519077,-0.05045138671994209,-0.06183408945798874,-0.0010280469432473183,0.007324278354644775,-0.005947887897491455,-0.01770758628845215,-0.38421252756527363,1.5717590023061256,2.758549928782157,0.9270936250686646,0.3748292028903961,0.0008924905559979379
1727296767619,7i,10.19532501274589,2.5s : 9.1s,0.02099984837930033,0.025778543783568694,-0.040391962975263596,-0.06531994044780731,-0.005632885731756687,-0.002579629421234131,0.02314135432243347,-0.011061489582061768,-0.38392624873741626,1.5705812412804359,2.758757700448631,0.9272012710571289,0.3745637834072113,-0.00019942756625823677
1727296767629,7i,10.19532501274589,2.5s : 9.1s,0.02655909672999456,0.03854380347260199,-0.019948208704590797,-0.06945476680994034,-0.0018602516502141953,-0.0028308629989624023,0.03762716054916382,-0.007861793041229248,-0.3838218528444679,1.5690393583489708,2.758692384515281,0.9272388815879822,0.37446698546409607,-0.0016291311476379633
1727296767639,7i,10.19532501274589,2.5s : 9.1s,0.01693574593990192,0.03518203486732347,-0.006730007007718086,0.02126266062259674,-0.03728432208299637,0.002317965030670166,0.03330865502357483,0.011087656021118164,-0.38395377653537155,1.5676919329561418,2.7585023246797364,0.9271863698959351,0.37458929419517517,-0.002878360915929079
1727296767649,7i,10.19532501274589,2.5s : 9.1s,0.061680586939419746,0.03293771429331032,0.007273958995938301,0.47014379501342773,-0.812401294708252,-0.008736610412597656,0.02566668391227722,0.018702566623687744,-0.3845762805855352,1.566636801799014,2.7588479392131973,0.9269494414329529,0.3751663863658905,-0.003855691757053137
1727296767659,7i,10.19532501274589,2.5s : 9.1s,0.13306074169673252,0.05336295957489048,-0.07567072659730911,0.590571939945221,-0.6977624893188477,0.03391003608703613,0.02116367220878601,0.03535270690917969,-0.38423255886526936,1.5654492681975263,2.7596224003846213,0.9270732998847961,0.37484776973724365,-0.0049571627750992775
1727296767669,7i,10.19532501274589,2.5s : 9.1s,0.09038065914897635,0.06138966044742529,-0.15083712339401245,0.10475888848304749,-0.1935874968767166,-0.0527724027633667,0.01611766219139099,0.026906967163085938,-0.3845237530919882,1.565391052000206,2.760976370260808,0.926963746547699,0.3751177191734314,-0.005010542459785938
1727296767679,7i,10.19532501274589,2.5s : 9.1s,0.022441574951389428,0.05622975380740616,-0.20044994354248047,-0.0671173557639122,-0.03221825882792473,-0.023834049701690674,0.03705337643623352,0.03493952751159668,-0.3853627026222564,1.565826845066332,2.762821167470743,0.926650881767273,0.37589526176452637,-0.004605012480169535
1727296767689,7i,10.19532501274589,2.5s : 9.1s,0.02061541605774912,0.03265619731206336,-0.20060254633426666,-0.04665708914399147,-0.07702434062957764,-0.0014355778694152832,0.023944973945617676,0.02215862274169922,-0.3858085581715114,1.5661160095750994,2.7650299495614292,0.9264844655990601,0.3763083815574646,-0.004336272832006216
1727296767699,7i,10.19532501274589,2.5s : 9.1s,0.03679450972619058,0.03244509991418638,-0.165255606174469,-0.028676269575953484,-0.05886860936880112,-0.008013308048248291,0.02303341031074524,0.021399378776550293,-0.38657843801655356,1.566423553841526,2.766961804270112,0.9261956810951233,0.37702155113220215,-0.004050069022923708
1727296767709,7i,10.19532501274589,2.5s : 9.1s,0.042718132786039816,0.04789373848991074,-0.12208123505115509,-0.030688287690281868,-0.0698685348033905,-0.01894921064376831,0.04257160425186157,0.01106327772140503,-0.38736178386389125,1.56669217412563,2.768512998060965,0.9259010553359985,0.3777469992637634,-0.003800060832872987
1727296767719,7i,10.19532501274589,2.5s : 9.1s,0.04250600452928145,0.050662367618441013,-0.09045126289129257,-0.026343384757637978,-0.06051687151193619,-0.020119071006774902,0.04642665386199951,0.002542495960369706,-0.3882247767566182,1.5669284447773697,2.7696841054562205,0.9255756139755249,0.3785459101200104,-0.003580035176128149
1727296767729,7i,10.19532501274589,2.5s : 9.1s,0.03451687289905798,0.04078038040480876,-0.051736630499362946,-0.018873749300837517,-0.04887885972857475,-0.009719431400299072,0.03940883278846741,0.003939032554626465,-0.3890149534431474,1.567215386198073,2.770541128435398,0.9252773523330688,0.37927713990211487,-0.0033133774995803833
1727296767739,7i,10.19532501274589,2.5s : 9.1s,0.02160623809259916,0.030731808348441414,-0.0022741390857845545,-0.007875028997659683,-0.03886054828763008,-0.003038465976715088,0.029825061559677124,0.006758511066436768,-0.38949465875056766,1.5676637083326135,2.7710035152355346,0.9250967502593994,0.3797209858894348,-0.002897984581068158
1727296767749,7i,10.19532501274589,2.5s : 9.1s,0.008421573467373853,0.014903528510875794,0.04724867269396782,-0.004547142423689365,-0.02236359566450119,-0.003274083137512207,0.011517047882080078,0.008874297142028809,-0.39020120407087977,1.5678828751400207,2.7709039987703314,0.9248287081718445,0.3803744912147522,-0.0026944512501358986
1727296767759,7i,10.19532501274589,2.5s : 9.1s,0.0025074056741008423,0.008754710685937068,0.0804886519908905,0.002184885088354349,-0.013504057191312313,-0.005436956882476807,0.0038331449031829834,0.005691349506378174,-0.39085423425552174,1.5680900056692335,2.7703851773480417,0.9245808124542236,0.38097837567329407,-0.002502218820154667
1727296767769,7i,10.19532501274589,2.5s : 9.1s,0.0065043284121367876,0.005707476569557933,0.051802411675453186,0.007514935918152332,-0.01881812885403633,-0.0049596428871154785,-0.002781987190246582,0.00048762536607682705,-0.39122608554358124,1.5681396063712227,2.769718743465161,0.9244391918182373,0.38132214546203613,-0.002455982146784663
1727296767779,7i,10.19532501274589,2.5s : 9.1s,0.003271362352143298,0.030015309205495617,-0.0027263439260423183,0.007414712104946375,-0.036108970642089844,-0.005069911479949951,-0.029317617416381836,0.003961324691772461,-0.3917383563985329,1.5683924547261274,2.769563843025097,0.9242441654205322,0.3817956745624542,-0.002221768954768777
1727296767789,7i,10.19532501274589,2.5s : 9.1s,0.015879997968417468,0.057648823604081814,-0.00928544346243143,0.10866543650627136,-0.0475136898458004,-0.0037842988967895508,-0.05470377206802368,0.017792224884033203,-0.39250969584935336,1.5688801361507656,2.7697662249024337,0.9239504933357239,0.38250845670700073,-0.00177046749740839
