timestamp,club,max_speed,tempo,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed,acc
1727114608153,4i,13.945813410944263,0.2s : 0.6s,-12.7440824508667,2.8403875827789307,16.224306106567383,10.098067283630371,10.140788078308105,0.48330533504486084,13.040712607224279,14.319222386734717
1727114608163,4i,13.945813410944263,0.2s : 0.6s,-12.73369312286377,1.2335771322250366,15.301485061645508,8.284943580627441,11.274155616760254,2.064260482788086,11.57258750565455,14.14242010215745
1727114608173,4i,13.945813410944263,0.2s : 0.6s,-12.706221580505371,0.3299597203731537,14.730539321899414,6.2117204666137695,11.767851829528809,3.5844459533691406,9.68246330083965,13.781003614748721
1727114608183,4i,13.945813410944263,0.2s : 0.6s,-14.798012733459473,-0.04338856786489487,14.873880386352539,3.8310461044311523,11.025115966796875,4.464109897613525,7.404710632651376,12.49633440307867
1727114608193,4i,13.945813410944263,0.2s : 0.6s,-19.64754295349121,-0.5806798934936523,15.874876976013184,2.5804266929626465,7.168313026428223,4.838890552520752,5.431262289788157,9.025418291796191
1727114608203,4i,13.945813410944263,0.2s : 0.6s,-26.601041793823242,-2.2679901123046875,13.738358497619629,2.9520788192749023,1.2745038270950317,2.0945146083831787,4.466483609801082,3.8374628083177464
1727114608213,4i,13.945813410944263,0.2s : 0.6s,-12.210102081298828,0.9302998781204224,7.064754486083984,6.414719581604004,-9.006606101989746,-4.449003219604492,5.6225928699846826,11.918943343898565
1727114608223,4i,13.945813410944263,0.2s : 0.6s,-32.52057647705078,-14.190062522888184,4.34126615524292,10.139939308166504,-0.9365459084510803,17.9692440032959,8.249863524265093,20.65403634793747
1727114608233,4i,13.945813410944263,0.2s : 0.6s,-27.55277442932129,-8.7266263961792,0.7860690951347351,12.898091316223145,7.787926197052002,3.405107021331787,11.214393004240964,15.446919041643314
1727114608243,4i,13.945813410944263,0.2s : 0.6s,-18.673662185668945,-12.057896614074707,-3.4650380611419678,3.337620258331299,7.745198726654053,11.2433443069458,8.464674098397085,14.05491385632504
1727114608253,4i,13.945813410944263,0.2s : 0.6s,-12.707765579223633,-10.450250625610352,-4.47978401184082,4.379676818847656,11.461203575134277,9.272479057312012,6.806340446954437,15.379194526909142
1727114608263,4i,13.945813410944263,0.2s : 0.6s,-10.428300857543945,-11.329188346862793,-6.2013773918151855,2.5843677520751953,9.044974327087402,2.6154439449310303,5.154931150233274,9.763762813829144
1727114608273,4i,13.945813410944263,0.2s : 0.6s,-8.205694198608398,-12.628135681152344,-6.279553413391113,0.7332707643508911,0.6011735200881958,2.217329263687134,3.275488931373413,2.411564778045636
1727114608283,4i,13.945813410944263,0.2s : 0.6s,-7.627679824829102,-12.401802062988281,-6.506575107574463,2.5258636474609375,1.0800251960754395,1.029852032661438,2.9852976559200077,2.933775178656224
1727114608293,4i,13.945813410944263,0.2s : 0.6s,-5.352977275848389,-12.11436653137207,-5.802130222320557,1.9890940189361572,0.4188075661659241,3.4379773139953613,2.7082452394149437,3.993943265144383
1727114608303,4i,13.945813410944263,0.2s : 0.6s,-4.15050745010376,-11.606843948364258,-6.852173805236816,2.5339977741241455,1.0150123834609985,3.0275495052337646,2.7804980256239795,4.076450768068531
1727114608313,4i,13.945813410944263,0.2s : 0.6s,-2.921250104904175,-10.956178665161133,-7.40969705581665,1.7555749416351318,0.21668869256973267,3.5354039669036865,2.489492461431885,3.9532364683108825
1727114608323,4i,13.945813410944263,0.2s : 0.6s,-2.15999698638916,-10.229056358337402,-8.047595977783203,1.7722153663635254,0.3816946744918823,3.3666634559631348,2.2869578078515755,3.8237234412321333
1727114608333,4i,13.945813410944263,0.2s : 0.6s,-0.20579959452152252,-9.557363510131836,-8.749731063842773,2.080371141433716,0.4332423806190491,3.02888822555542,2.326448312732649,3.6999739092840835
1727114608343,4i,13.945813410944263,0.2s : 0.6s,0.6240515112876892,-9.269693374633789,-9.186513900756836,2.166595935821533,-0.03391730785369873,1.5999491214752197,2.4102338301750645,2.6935340213555414
1727114608353,4i,13.945813410944263,0.2s : 0.6s,0.8229894042015076,-9.413177490234375,-8.839160919189453,1.6695477962493896,-0.7023556232452393,1.2468631267547607,2.2256844604484005,2.198945411402034
1727114608363,4i,13.945813410944263,0.2s : 0.6s,0.8524708151817322,-9.366063117980957,-9.017216682434082,1.8181040287017822,-0.5475306510925293,0.8733844757080078,2.1623702583148527,2.0899982094430634
1727114608373,4i,13.945813410944263,0.2s : 0.6s,1.7742666006088257,-8.868902206420898,-8.700745582580566,2.0194575786590576,0.20515036582946777,0.6205912828445435,2.234713618126019,2.1225996148464046
1727114608383,4i,13.945813410944263,0.2s : 0.6s,2.0217580795288086,-8.01487922668457,-8.535609245300293,2.738795518875122,0.5674907565116882,0.7528707981109619,2.628466255212723,2.896525693237485
1727114608393,4i,13.945813410944263,0.2s : 0.6s,3.0224733352661133,-7.180526256561279,-8.524200439453125,2.8052854537963867,0.7049147486686707,1.0966072082519531,2.91989780322876,3.093392740885379
1727114608403,4i,13.945813410944263,0.2s : 0.6s,3.7041215896606445,-6.553114891052246,-8.326719284057617,3.0022263526916504,0.9993312358856201,0.9912583827972412,3.17287288806277,3.315813500979615
1727114608413,4i,13.945813410944263,0.2s : 0.6s,4.3501763343811035,-6.063767433166504,-7.829158306121826,3.2744638919830322,0.8474484086036682,1.053206205368042,3.450257906054202,3.5425310014411036
1727114608423,4i,13.945813410944263,0.2s : 0.6s,5.074094772338867,-5.651077747344971,-7.406918525695801,3.1707077026367188,0.7165709733963013,0.8962454795837402,3.5677942632017405,3.3719604468540596
1727114608433,4i,13.945813410944263,0.2s : 0.6s,5.514705181121826,-5.3600945472717285,-7.057224273681641,2.837614059448242,0.7371655106544495,0.9140057563781738,3.4652489778911653,3.070972657509214
1727114608443,4i,13.945813410944263,0.2s : 0.6s,5.998815059661865,-4.99635124206543,-6.7602362632751465,2.703852415084839,0.8309921026229858,0.9089533090591431,3.3237123068483037,2.9711213161416774
1727114608453,4i,13.945813410944263,0.2s : 0.6s,6.348994255065918,-4.516828536987305,-6.666524410247803,2.650489330291748,0.9768164157867432,0.9833351373672485,3.213688706066386,2.9910218977001697
1727114608463,4i,13.945813410944263,0.2s : 0.6s,6.837632179260254,-3.8813273906707764,-6.259878635406494,2.6524481773376465,1.021047592163086,1.3022464513778687,3.152340686269893,3.1263181762338412
1727114608473,4i,13.945813410944263,0.2s : 0.6s,7.067920207977295,-3.3728671073913574,-5.847696781158447,2.7850992679595947,0.9617007970809937,1.705486536026001,3.182686693027196,3.404457472206292
1727114608483,4i,13.945813410944263,0.2s : 0.6s,7.038926124572754,-2.9107625484466553,-5.504397869110107,2.74936580657959,0.8259385228157043,1.857448935508728,3.191335256542219,3.419254791600435
1727114608493,4i,13.945813410944263,0.2s : 0.6s,6.826686859130859,-2.710390329360962,-5.109258651733398,2.4745874404907227,0.7235739231109619,1.7151331901550293,3.063337819288327,3.096582645887557
1727114608503,4i,13.945813410944263,0.2s : 0.6s,6.865233421325684,-2.5207319259643555,-4.711176872253418,2.2609612941741943,0.5577754974365234,1.642067790031433,2.874628686894381,2.849464178815576
1727114608513,4i,13.945813410944263,0.2s : 0.6s,6.695519924163818,-2.3769326210021973,-4.356806755065918,2.0488123893737793,0.5154135823249817,1.54435396194458,2.6587029151952453,2.6169280707483127
1727114608523,4i,13.945813410944263,0.2s : 0.6s,6.568098068237305,-2.2057244777679443,-3.9804439544677734,1.7399426698684692,0.3584285080432892,1.3977930545806885,2.3826951317912273,2.260463871253236
