timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,lsp
1727346340609,9i,12.902106167612217,2.9s : 4.6s,0.16339988625457855,0.19476517539213417,-0.6557542085647583,-0.9442801475524902,-0.4005369544029236,-0.10671192407608032,0.13921433687210083,0.0846487283706665,-0.556539298590853,1.8139111947278592,2.701853602043549,0.8241192102432251,0.5282509326934814,0.20439857244491577,0.0008713560228833613
1727346340619,9i,12.902106167612217,2.9s : 4.6s,0.2868411922168136,0.19715226897934796,-0.5990890264511108,-0.9160234928131104,-0.394185870885849,-0.11925756931304932,0.12805533409118652,0.09082114696502686,-0.5589369281906669,1.809009609812775,2.710120548255819,0.8238779902458191,0.5302851796150208,0.20005719363689423,0.0024481647233318402
1727346340629,9i,12.902106167612217,2.9s : 4.6s,0.380595249758835,0.20126784928600383,-0.5590143203735352,-0.9033934473991394,-0.3739197254180908,-0.12298065423965454,0.11938679218292236,0.10550497472286224,-0.561352159915397,1.8040143025359665,2.717814453780621,0.823618471622467,0.5323313474655151,0.1956426054239273,0.00460453416947312
1727346340639,9i,12.902106167612217,2.9s : 4.6s,0.45172308521939175,0.2027879966007096,-0.5217215418815613,-0.8945698738098145,-0.3637256920337677,-0.12232285737991333,0.11568993330001831,0.11303065717220306,-0.5637382265088615,1.7988790869432123,2.7250039069691216,0.8233726620674133,0.5343497395515442,0.1911228448152542,0.007231328254004466
1727346340649,9i,12.902106167612217,2.9s : 4.6s,0.5052014132386925,0.19821775003543698,-0.5049684047698975,-0.8755386471748352,-0.3561535179615021,-0.12382262945175171,0.10767555236816406,0.11119446158409119,-0.566127030953472,1.7937092403687325,2.7318454743019878,0.8231024146080017,0.5363673567771912,0.1865808516740799,0.010214283516018436
1727346340659,9i,12.902106167612217,2.9s : 4.6s,0.5424274124211839,0.19517991021007366,-0.49397408962249756,-0.8365755081176758,-0.3410169184207916,-0.12680202722549438,0.09839195013046265,0.11106514930725098,-0.5684685055508717,1.7887679930821534,2.7385154960534543,0.8227859735488892,0.5383420586585999,0.18223936855793,0.013466208981564235
1727346340669,9i,12.902106167612217,2.9s : 4.6s,0.5650472028225608,0.1975628003335835,-0.47437188029289246,-0.7902450561523438,-0.3208456039428711,-0.1343822479248047,0.08839583396911621,0.11471115052700043,-0.5706990774934204,1.7841293551034876,2.744970077333222,0.8224467635154724,0.5402204990386963,0.17816613614559174,0.016937762515606903
1727346340679,9i,12.902106167612217,2.9s : 4.6s,0.5775557239005952,0.19828292702878547,-0.4666842520236969,-0.7523418068885803,-0.29779252409935,-0.13751333951950073,0.08001714944839478,0.11833620071411133,-0.5727695093227847,1.7798021843024168,2.7512092712707346,0.8221142292022705,0.5419616103172302,0.17437317967414856,0.020584144750930154
1727346340689,9i,12.902106167612217,2.9s : 4.6s,0.5821150679425987,0.19800974729830065,-0.452118456363678,-0.7277017831802368,-0.2661038935184479,-0.13511890172958374,0.08060944080352783,0.12022005021572113,-0.5745895666618902,1.775696881648861,2.7572407463562123,0.8218559622764587,0.5434902906417847,0.17079570889472961,0.024347417762232447
1727346340699,9i,12.902106167612217,2.9s : 4.6s,0.6335666370499237,0.19604672745674745,-0.4374352991580963,-1.2433022260665894,-0.011382083408534527,-0.1294812560081482,0.0831342339515686,0.12148095667362213,-0.5756176916550378,1.7708654495816627,2.7628935011601667,0.822123646736145,0.5443530678749084,0.16671188175678253,0.02817876401187113
1727346340709,9i,12.902106167612217,2.9s : 4.6s,0.7560830319404488,0.31651168245119043,-0.41736090183258057,-1.9704471826553345,0.7519326210021973,-0.2931841015815735,0.05528068542480469,0.10567295551300049,-0.5772630830544505,1.7670704776333743,2.7685795253794323,0.8218706846237183,0.5457325577735901,0.1634158343076706,0.032476845992460215
1727346340719,9i,12.902106167612217,2.9s : 4.6s,0.7866050929356396,0.18537854512213203,-0.4465360939502716,-1.2759202718734741,0.31317177414894104,-0.10878908634185791,0.08718818426132202,0.12218166887760162,-0.5788101428669332,1.7634086375798947,2.774018982492206,0.8216341137886047,0.5470283031463623,0.160243421792984,0.03678032659276488
