timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z,lsp
1727345763638,9i,9.546932981066655,4.7s : 4.7s,0.048281257022883835,0.43562811476961405,-0.25311192870140076,-1.4762598276138306,-0.1976305991411209,-0.2809126377105713,0.07790344953536987,0.32371437549591064,-0.5435279842170428,1.715927112146137,2.680175950137555,0.8468916416168213,0.5171587467193604,0.12378033250570297,0.0004640352166917812
1727345763628,9i,9.546932981066655,4.7s : 4.7s,0.09640453726110272,0.4183421883024952,-0.34675002098083496,-1.518222451210022,-0.26200157403945923,-0.2740941047668457,0.04400104284286499,0.3129640817642212,-0.5416897149185508,1.7289436107198397,2.676379453788558,0.8461461067199707,0.5155845284461975,0.13494259119033813,0.0013507654783137552
1727345763648,9i,9.546932981066655,4.7s : 4.7s,0.13758610923055442,0.4516831633390233,-0.22773227095603943,-1.4086229801177979,-0.14015305042266846,-0.29005300998687744,0.10707902908325195,0.3292734622955322,-0.544864779308,1.703032232985,2.6831807357081185,0.8477314114570618,0.5183024406433105,0.11275853961706161,0.0026749990048814693
1727345763658,9i,9.546932981066655,4.7s : 4.7s,0.17282374022772895,0.477693917306117,-0.21458424627780914,-1.2895314693450928,-0.07759885489940643,-0.3146335482597351,0.09866452217102051,0.34563350677490234,-0.5456046150074035,1.690853267986423,2.6857456721937796,0.8486607670783997,0.5189350247383118,0.10237998515367508,0.004444704892532481
1727345763668,9i,9.546932981066655,4.7s : 4.7s,0.20443361493075474,0.4795867034988728,-0.33390292525291443,-1.1961954832077026,-0.13470834493637085,-0.33719611167907715,0.04694551229476929,0.33778440952301025,-0.5463984039390681,1.680168111863407,2.6891337525001022,0.849296510219574,0.5196133852005005,0.0932612419128418,0.006638716364739357
1727345763678,9i,9.546932981066655,4.7s : 4.7s,0.23025605726370849,0.4905342557183764,-0.42395931482315063,-1.0395994186401367,-0.09960202127695084,-0.36023807525634766,-0.007128596305847168,0.33286869525909424,-0.5472521662781299,1.6712983612126118,2.693650670507132,0.8496484160423279,0.5203426480293274,0.08568006753921509,0.009240298883129175
1727345763688,9i,9.546932981066655,4.7s : 4.7s,0.2517555638929308,0.49727939377078273,-0.4999508857727051,-0.9171707630157471,-0.060477323830127716,-0.38368093967437744,-0.02577364444732666,0.3152958154678345,-0.5475724170244994,1.664434583752291,2.699170877214579,0.8500505685806274,0.5206161141395569,0.07983071357011795,0.01223288992359125
1727345763698,9i,9.546932981066655,4.7s : 4.7s,0.2677372036535183,0.49608154093459056,-0.4559096693992615,-0.7792097330093384,0.004345081280916929,-0.39279836416244507,-0.01958709955215454,0.3023618459701538,-0.5474751424248842,1.6588775175290555,2.7048372047133573,0.8505314588546753,0.5205330848693848,0.07511016726493835,0.015599239114584712
1727345763708,9i,9.546932981066655,4.7s : 4.7s,0.27863429344393065,0.49613298530307687,-0.31234094500541687,-0.6814857125282288,0.0989828035235405,-0.3968985676765442,0.002644658088684082,0.29767847061157227,-0.5466535577135692,1.653902101809794,2.7092583741839507,0.8513204455375671,0.5198313593864441,0.07091297954320908,0.019326912063767118
1727345763718,9i,9.546932981066655,4.7s : 4.7s,0.28078836689748804,0.4975984417237811,-0.2203548401594162,-0.42989078164100647,0.04979262501001358,-0.3946751356124878,0.04911273717880249,0.2990379333496094,-0.5454158853360375,1.6494147540364288,2.7122131200890816,0.8522710800170898,0.5187736749649048,0.06714260578155518,0.02340514841929864
1727345763728,9i,9.546932981066655,4.7s : 4.7s,0.26518321534328765,0.5101233973037306,-0.16905057430267334,0.22806376218795776,-0.6990580558776855,-0.3894055485725403,0.1128925085067749,0.30958759784698486,-0.5434380435195568,1.6440752284197244,2.7140930030816692,0.8536389470100403,0.5170817971229553,0.06266593188047409,0.027828414427732293
1727345763738,9i,9.546932981066655,4.7s : 4.7s,0.2512317321182389,0.510249009606241,-0.15507803857326508,0.31909459829330444,-0.8566932082176208,-0.35960084199905396,0.14948302507400513,0.32969093322753906,-0.5395918987585644,1.6387439597511986,2.7150144093617423,0.8559386730194092,0.5137858986854553,0.05824867635965347,0.032576243893560695
1727345763748,9i,9.546932981066655,4.7s : 4.7s,0.24707388005366285,0.5477653007105147,-0.11082429438829422,-0.1854122281074524,-0.04287882149219513,-0.4266015887260437,0.10625213384628296,0.3267543315887451,-0.537693147461753,1.6354521342770674,2.716096884553906,0.857097864151001,0.5121560096740723,0.05549370497465134,0.03767672329036018
1727345763768,9i,9.546932981066655,4.7s : 4.7s,0.24525170729673215,0.5086545251798099,-0.23631609976291656,-0.10362265259027481,0.2842611074447632,-0.4070729613304138,0.016321003437042236,0.3045564889907837,-0.5324024282913955,1.6332931770352752,2.7197313642741014,0.8599080443382263,0.507604718208313,0.05381162092089653,0.04307200640138196
