timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727114896623,4i,15.813664540016783,0.2s : 0.4s,0.286529541015625,0.4335690140724182,0.5789906978607178,1.1909973621368408,-1.0135822296142578,1.2604522705078125,3.3073439535753337,2.0086223087068964
1727114896633,4i,15.813664540016783,0.2s : 0.4s,0.32899951934814453,0.889362633228302,0.9916946291923523,1.2347182035446167,-1.0602654218673706,1.3025509119033813,2.426314558283759,2.0845456783367373
1727114896643,4i,15.813664540016783,0.2s : 0.4s,0.3966746926307678,1.332785725593567,1.4219900369644165,1.2521862983703613,-1.1304913759231567,1.3423190116882324,1.9698792060868255,2.155876064620314
1727114896653,4i,15.813664540016783,0.2s : 0.4s,0.44865038990974426,1.771917700767517,1.8536314964294434,1.3232343196868896,-1.1797294616699219,1.3496949672698975,1.762331173738159,2.228090476664473
1727114896663,4i,15.813664540016783,0.2s : 0.4s,0.48770299553871155,2.192542791366577,2.302600622177124,1.4551773071289062,-1.214065670967102,1.3351939916610718,1.7196607406665037,2.3182405923397083
1727114896673,4i,15.813664540016783,0.2s : 0.4s,0.475376695394516,2.6185519695281982,2.7612240314483643,1.616891860961914,-1.2407310009002686,1.3293625116348267,1.7830117689288016,2.4333017474164436
1727114896683,4i,15.813664540016783,0.2s : 0.4s,0.5301472544670105,3.057678461074829,3.269223213195801,1.8145115375518799,-1.297430157661438,1.359033226966858,1.9217916741076806,2.6120391356023407
1727114896693,4i,15.813664540016783,0.2s : 0.4s,0.6447815299034119,3.545041561126709,3.794811248779297,2.0498135089874268,-1.3426551818847656,1.3672304153442383,2.121041186251649,2.806025190142052
1727114896703,4i,15.813664540016783,0.2s : 0.4s,0.6584225296974182,4.048938274383545,4.332542419433594,2.318570852279663,-1.4138846397399902,1.3973323106765747,2.370939214824522,3.054075663436363
1727114896713,4i,15.813664540016783,0.2s : 0.4s,0.5815950036048889,4.54779577255249,4.903421401977539,2.634294271469116,-1.5206434726715088,1.4926599264144897,2.672376951076099,3.3881996009085973
1727114896723,4i,15.813664540016783,0.2s : 0.4s,0.4740232825279236,5.10037899017334,5.518152713775635,3.0486559867858887,-1.5784388780593872,1.5581982135772705,3.0512848637606402,3.7701132994023157
1727114896733,4i,15.813664540016783,0.2s : 0.4s,0.3697836697101593,5.6838059425354,6.209959030151367,3.498006582260132,-1.5410915613174438,1.6175503730773926,3.494897605258375,4.150600252896183
1727114896743,4i,15.813664540016783,0.2s : 0.4s,0.18239673972129822,6.362682342529297,7.022708892822266,4.061662197113037,-1.4748250246047974,1.6903040409088135,4.0295652272377716,4.63997159553486
1727114896753,4i,15.813664540016783,0.2s : 0.4s,-0.012721351347863674,7.174571514129639,7.9645819664001465,4.710214614868164,-1.3996531963348389,1.7933180332183838,4.660923982500245,5.230787737654266
1727114896763,4i,15.813664540016783,0.2s : 0.4s,-0.20867274701595306,8.049607276916504,8.980926513671875,5.388455390930176,-1.3000059127807617,1.8849117755889893,5.363716153057079,5.854772350404707
1727114896773,4i,15.813664540016783,0.2s : 0.4s,-0.3621094226837158,8.827664375305176,9.951827049255371,6.132212162017822,-1.1757075786590576,1.8610142469406128,6.13763237490235,6.515342534190476
1727114896783,4i,15.813664540016783,0.2s : 0.4s,-0.5197882652282715,9.635626792907715,10.864641189575195,7.054369926452637,-0.9621058702468872,1.5626695156097412,7.038558712654331,7.289150758477896
1727114896793,4i,15.813664540016783,0.2s : 0.4s,-1.0031442642211914,10.416112899780273,11.665485382080078,8.191450119018555,-0.6312469244003296,1.1227362155914307,8.121458173386623,8.292096498578301
1727114896803,4i,15.813664540016783,0.2s : 0.4s,-2.1902856826782227,10.808797836303711,13.26846981048584,9.395489692687988,-0.27121439576148987,0.9019565582275391,9.34793241028546,9.44257959705949
1727114896813,4i,15.813664540016783,0.2s : 0.4s,-3.581725597381592,11.199162483215332,12.400598526000977,10.82052230834961,0.22260397672653198,0.6653214693069458,10.760224893891975,10.843242513817847
1727114896823,4i,15.813664540016783,0.2s : 0.4s,-6.341066360473633,10.781618118286133,13.414544105529785,12.124269485473633,1.137751579284668,0.28229856491088867,12.22929832881471,12.180807924448303
1727114896833,4i,15.813664540016783,0.2s : 0.4s,-9.648298263549805,9.412790298461914,13.781513214111328,13.67857551574707,3.1144378185272217,-0.06789892911911011,13.83883915595021,14.028818957062756
1727114896843,4i,15.813664540016783,0.2s : 0.4s,-13.590194702148438,6.441695213317871,14.380071640014648,14.3182954788208,5.669552803039551,-0.5490138530731201,15.10712131944716,15.409699238341416
1727114896853,4i,15.813664540016783,0.2s : 0.4s,-17.123666763305664,3.222325086593628,15.092769622802734,14.29110050201416,8.573095321655273,-0.505358874797821,15.813664540016783,16.672999266634477
1727114896863,4i,15.813664540016783,0.2s : 0.4s,-18.797353744506836,0.5839927792549133,15.789709091186523,12.818583488464355,10.841822624206543,0.15635201334953308,15.49021210427387,16.78945045013583
1727114896873,4i,15.813664540016783,0.2s : 0.4s,-18.335975646972656,-0.7453333735466003,15.503877639770508,10.851937294006348,13.109716415405273,1.3633517026901245,14.283066273316454,17.073017758750805
1727114896883,4i,15.813664540016783,0.2s : 0.4s,-16.30495834350586,-1.2019200325012207,15.49251937866211,8.008366584777832,15.223124504089355,2.5025036334991455,12.156667514082358,17.38217418676008
1727114896893,4i,15.813664540016783,0.2s : 0.4s,-18.287317276000977,-2.2187793254852295,14.245267868041992,5.0114426612854,15.596563339233398,3.2808454036712646,9.406954222489952,16.707222752596
1727114896903,4i,15.813664540016783,0.2s : 0.4s,-21.525053024291992,-4.379725456237793,12.80737018585205,2.5790114402770996,10.891489028930664,4.752964973449707,6.58148739964593,12.1600373895493
1727114896913,4i,15.813664540016783,0.2s : 0.4s,-6.236087322235107,-6.501852989196777,14.754432678222656,2.073361396789551,5.5581231117248535,3.7285733222961426,4.66306621609905,7.006698154375253
1727114896923,4i,15.813664540016783,0.2s : 0.4s,-21.404800415039062,-4.186894416809082,6.0550713539123535,4.903462886810303,0.162069633603096,-4.430444717407227,4.945567792820455,6.610526094227589
1727114896933,4i,15.813664540016783,0.2s : 0.4s,-21.786739349365234,-11.560770034790039,2.821380853652954,10.40347671508789,0.4453409016132355,6.436297416687012,7.910798850847026,12.241592245948953
1727114896943,4i,15.813664540016783,0.2s : 0.4s,-21.97421646118164,-15.32303524017334,-0.43888190388679504,10.621326446533203,2.5544826984405518,8.316534042358398,9.971032499381224,13.72962839330198
1727114896953,4i,15.813664540016783,0.2s : 0.4s,-8.71019458770752,-13.380690574645996,-0.06407058984041214,4.972049236297607,8.156184196472168,4.900821685791016,8.410958721954447,10.736045242586744
1727114896963,4i,15.813664540016783,0.2s : 0.4s,-7.8444342613220215,-10.229203224182129,0.005218729376792908,4.380922794342041,11.904518127441406,5.53538179397583,6.898109580080911,13.840176587805727
1727114896973,4i,15.813664540016783,0.2s : 0.4s,-3.590588092803955,-13.631668090820312,-1.4776477813720703,4.69020938873291,6.599143028259277,2.6986277103424072,6.1977521279196965,8.534011034478997
1727114896983,4i,15.813664540016783,0.2s : 0.4s,-8.637059211730957,-15.224788665771484,-1.8091697692871094,2.334426164627075,-1.6496795415878296,5.521812438964844,4.735815877872046,6.217829261015116
1727114896993,4i,15.813664540016783,0.2s : 0.4s,-5.311963081359863,-14.59933090209961,-2.66195011138916,4.422033309936523,1.14472496509552,6.180175304412842,4.774996176826506,7.685007523299861
1727114897003,4i,15.813664540016783,0.2s : 0.4s,-4.675323009490967,-13.424972534179688,-2.924899101257324,1.6083366870880127,2.31439471244812,6.490769863128662,3.6168979219374324,7.0762464061209975
1727114897013,4i,15.813664540016783,0.2s : 0.4s,-1.9882460832595825,-11.992213249206543,-3.2589340209960938,0.5333998799324036,2.3064191341400146,5.27946662902832,2.2920147873599985,5.785918469980607
1727114897023,4i,15.813664540016783,0.2s : 0.4s,-1.5065542459487915,-11.164658546447754,-2.9792802333831787,0.013661429286003113,1.2442047595977783,4.998343467712402,1.2646486044244845,5.15089016963856
1727114897033,4i,15.813664540016783,0.2s : 0.4s,-0.12226049602031708,-10.985028266906738,-3.605090379714966,-0.41354721784591675,0.06677383184432983,4.657608509063721,0.4819021959412319,4.6764085653105685
1727114897043,4i,15.813664540016783,0.2s : 0.4s,0.11548468470573425,-10.94473934173584,-3.9339640140533447,-0.46507686376571655,0.024801433086395264,3.8116424083709717,0.04675466125649505,3.839990813737105
1727114897053,4i,15.813664540016783,0.2s : 0.4s,-0.014116181991994381,-11.069368362426758,-4.346667289733887,-0.033006101846694946,-0.19808048009872437,2.9886021614074707,0.04728347771257525,2.9953410754911802
1727114897063,4i,15.813664540016783,0.2s : 0.4s,0.44672146439552307,-10.68568229675293,-4.339815616607666,0.041890889406204224,-0.025097370147705078,2.3258347511291504,0.009044673491046783,2.326347354580474
