timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727121519125,6i,7.016730222116833,0.2s : 0.4s,-3.1340529918670654,4.492736339569092,5.432214736938477,2.0368103981018066,-0.4063563644886017,1.0617115497589111,0.9718347811473144,2.3325851555018313
1727121519135,6i,7.016730222116833,0.2s : 0.4s,-3.2394633293151855,4.659769058227539,5.911679267883301,2.3781790733337402,-0.2442585825920105,1.0734021663665771,1.7854008522213762,2.6206087404976817
1727121519145,6i,7.016730222116833,0.2s : 0.4s,-3.4722087383270264,4.774488925933838,6.402825832366943,2.593430519104004,-0.1853165328502655,1.0599979162216187,2.3456188066096075,2.8078140353595145
1727121519155,6i,7.016730222116833,0.2s : 0.4s,-3.9792332649230957,4.970260143280029,6.778115272521973,2.90018367767334,-0.18101251125335693,1.0891810655593872,2.8042956836786335,3.1032476999179726
1727121519115,6i,7.016730222116833,0.2s : 0.4s,-2.993941068649292,4.281585216522217,4.841536045074463,1.6640645265579224,-0.5458645820617676,1.0972723960876465,2.4848234460398886,2.0666604950290783
1727121519165,6i,7.016730222116833,0.2s : 0.4s,-4.523367404937744,5.158790111541748,7.105513095855713,3.1952924728393555,-0.1113138422369957,1.1575133800506592,2.9522837711187107,3.400312042071096
1727121519175,6i,7.016730222116833,0.2s : 0.4s,-4.9737629890441895,5.4105916023254395,7.495482921600342,3.4421422481536865,0.06229662895202637,1.263407588005066,3.4260540666438506,3.667209137741135
1727121519185,6i,7.016730222116833,0.2s : 0.4s,-5.354155540466309,5.650533199310303,7.850205421447754,3.691420078277588,0.30522865056991577,1.3492388725280762,3.8134869825205464,3.9421050542293363
1727121519195,6i,7.016730222116833,0.2s : 0.4s,-5.936893463134766,5.877292156219482,8.50368595123291,3.904219388961792,0.6161855459213257,1.367882251739502,4.13787232187462,4.18254892604635
1727121519205,6i,7.016730222116833,0.2s : 0.4s,-6.468532562255859,5.979821681976318,9.106119155883789,4.123312950134277,0.987452507019043,1.6389944553375244,4.429149162830971,4.545665513760375
1727121519215,6i,7.016730222116833,0.2s : 0.4s,-6.919774055480957,6.020347595214844,9.600960731506348,4.312450885772705,1.407793402671814,1.8613271713256836,4.689077318592959,4.903432853167599
1727121519225,6i,7.016730222116833,0.2s : 0.4s,-7.027796268463135,5.1436076164245605,10.426145553588867,4.539392471313477,1.9533660411834717,1.9578229188919067,4.948134680221015,5.31552382002044
1727121519235,6i,7.016730222116833,0.2s : 0.4s,-6.8211517333984375,4.518000602722168,10.991132736206055,5.045909404754639,2.6600513458251953,1.9889886379241943,5.34188248134331,6.040956106876567
