timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1727373988891,8i,11.192756461940027,4.2s : 11.4s,0.011879987515256096,0.0527343216195606,-0.3134162425994873,-0.016198864206671715,0.013782979920506477,0.03578686714172363,-0.03836840018630028,-0.00529855489730835,-0.03449952125666199,1.8167021350524442,3.1146809356334213,0.9693403244018555,0.03449267894029617,0.24329020082950592
1727373988901,8i,11.192756461940027,4.2s : 11.4s,0.03921647129951503,0.055118797777517936,-0.33928778767585754,-0.018806099891662598,-0.0003629325074143708,0.02346092462539673,-0.04696331545710564,-0.01679624617099762,-0.03378614945276896,1.816247556059024,3.1178789395094624,0.969474196434021,0.03377972170710564,0.24285538494586945
1727373988911,8i,11.192756461940027,4.2s : 11.4s,0.05466178589746564,0.05886379387641138,-0.29413115978240967,-0.03405962139368057,-0.03835052624344826,0.008702635765075684,-0.010565504431724548,-0.05725015699863434,-0.03345992850123507,1.8157756452862666,3.1209861177294447,0.9695994257926941,0.03345368430018425,0.24240052700042725
1727373988921,8i,11.192756461940027,4.2s : 11.4s,0.06289549424467125,0.10646201713614858,-0.20624683797359467,-0.0558948777616024,-0.067512147128582,-0.013641774654388428,0.04124849662184715,-0.09719374775886536,-0.03354111745108158,1.8149855422411802,3.1235952621986782,0.9697879552841187,0.03353482857346535,0.24163371324539185
1727373988931,8i,11.192756461940027,4.2s : 11.4s,0.06519581090460388,0.13396384131505001,-0.12035547196865082,-0.10253934562206268,-0.11890103667974472,-0.013540029525756836,0.07188177853822708,-0.11223185062408447,-0.03428033774766299,1.8139775979661412,3.125311808791225,0.9700067639350891,0.034273624420166016,0.24065007269382477
1727373988941,8i,11.192756461940027,4.2s : 11.4s,0.08232052685859553,0.12741611474897982,-0.22123681008815765,-0.11090593039989471,-0.06545165926218033,-0.018250644207000732,0.0639234334230423,-0.10869947075843811,-0.03522020099794729,1.8127195832635852,3.127157797011647,0.9702770113945007,0.0352129191160202,0.2394217699766159
1727373988951,8i,11.192756461940027,4.2s : 11.4s,0.10430299761001546,0.048871494493155754,-0.5701262354850769,0.10340955853462219,-0.39716780185699463,-0.010538876056671143,-0.018234625458717346,-0.04410049319267273,-0.03615632943125163,1.8115869519124912,3.1310591102829743,0.9705153107643127,0.03614845126867294,0.23831471800804138
1727373988961,8i,11.192756461940027,4.2s : 11.4s,0.15984526067633228,0.16187525771260403,-1.0154919624328613,0.13061293959617615,-0.43021416664123535,-0.07239538431167603,-0.1447841078042984,-0.00026366114616394043,-0.03486686393816228,1.8101155251954337,3.138409456459936,0.9709093570709229,0.034859798848629,0.236897274851799
1727373988971,8i,11.192756461940027,4.2s : 11.4s,0.18570154639784892,0.22332994798930575,-1.0534801483154297,0.03144082427024841,-0.08878041803836823,-0.012401759624481201,-0.21555562317371368,0.0570809543132782,-0.032181047653729214,1.8092428486456287,-3.135500861960903,0.9712029099464417,0.032175492495298386,0.23607109487056732
1727373988981,8i,11.192756461940027,4.2s : 11.4s,0.17651812391930125,0.16164754003307755,-0.7313063740730286,-0.032614320516586304,0.030631201341748238,0.0010371804237365723,-0.15804582834243774,0.03391706943511963,-0.029861179175112853,1.8090693651421395,-3.1266015309223087,0.9713139533996582,0.029856741428375244,0.23591962456703186
