timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.x,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727115103330,4i,13.822554492424581,0.2s : 0.4s,0.48902273178100586,2.83896541595459,3.616090774536133,1.5125923156738281,-1.0791200399398804,0.8827629685401917,2.1032731981486767,2.057111089042411
1727115103340,4i,13.822554492424581,0.2s : 0.4s,0.43959659337997437,3.124213218688965,4.013418197631836,1.656036138534546,-1.130421757698059,0.8874784708023071,2.0093825813973263,2.192698583605868
1727115103350,4i,13.822554492424581,0.2s : 0.4s,0.4585973024368286,3.405363082885742,4.487995147705078,1.8579158782958984,-1.1717091798782349,0.9155200719833374,2.0653821238583254,2.379691327722846
1727115103360,4i,13.822554492424581,0.2s : 0.4s,0.4603813588619232,3.7000207901000977,4.962509632110596,2.0934395790100098,-1.1843962669372559,0.8870586156845093,2.221078422173789,2.5636218082549993
1727115103370,4i,13.822554492424581,0.2s : 0.4s,0.46326956152915955,4.004786491394043,5.4686689376831055,2.344090461730957,-1.2366950511932373,0.8553951978683472,2.4392738108029195,2.784937286001271
1727115103380,4i,13.822554492424581,0.2s : 0.4s,0.5341107249259949,4.350869178771973,6.026858806610107,2.6338613033294678,-1.28767728805542,0.8181152939796448,2.710283865600892,3.043788888473306
1727115103390,4i,13.822554492424581,0.2s : 0.4s,0.711205780506134,4.770824432373047,6.627815246582031,2.9928135871887207,-1.2801165580749512,0.8098831176757812,3.044917666597968,3.354331861073874
1727115103400,4i,13.822554492424581,0.2s : 0.4s,0.9043499231338501,5.227560043334961,7.276165962219238,3.3927295207977295,-1.2210073471069336,0.7738434672355652,3.437660519788125,3.6878593051748414
1727115103410,4i,13.822554492424581,0.2s : 0.4s,1.0265092849731445,5.786567211151123,7.996959686279297,3.9098739624023438,-1.1752991676330566,0.7472915649414062,3.919756028572077,4.150528546865247
1727115103420,4i,13.822554492424581,0.2s : 0.4s,0.9729834198951721,6.411509037017822,8.692984580993652,4.514815330505371,-1.1273066997528076,0.8059384822845459,4.499223267122971,4.7227020550846746
