timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727121139547,5i,7.338898972281385,0.3s : 0.4s,-2.758213520050049,4.4949188232421875,3.6575164794921875,1.6063344478607178,-0.5611069202423096,1.1906182765960693,0.6049314197511968,2.0767097088645783
1727121139567,5i,7.338898972281385,0.3s : 0.4s,-3.209991693496704,5.258983135223389,4.5013532638549805,2.1605942249298096,-0.24482738971710205,1.2115223407745361,1.4563047736081312,2.4891553261601707
1727121139557,5i,7.338898972281385,0.3s : 0.4s,-3.028277635574341,4.95945405960083,4.0598907470703125,1.887305498123169,-0.4168175756931305,1.2504802942276,1.8200478068670505,2.302033861806595
1727121139577,5i,7.338898972281385,0.3s : 0.4s,-3.4904794692993164,5.5990471839904785,5.018131256103516,2.3526201248168945,-0.13535940647125244,1.1204243898391724,2.215730893196232,2.609309187114511
1727121139587,5i,7.338898972281385,0.3s : 0.4s,-3.8525822162628174,6.013976097106934,5.647624969482422,2.60571551322937,-0.1753586381673813,1.1518974304199219,2.5787144355721683,2.854360117096674
1727121139597,5i,7.338898972281385,0.3s : 0.4s,-4.136101722717285,6.030198574066162,6.207564353942871,2.91935396194458,-0.23075945675373077,1.2149324417114258,2.938180662940044,3.170479194053429
1727121139607,5i,7.338898972281385,0.3s : 0.4s,-4.6829833984375,6.961988925933838,6.697995185852051,3.226020097732544,-0.14632606506347656,1.2934372425079346,3.296716529927941,3.478734955209693
1727121139617,5i,7.338898972281385,0.3s : 0.4s,-5.04707145690918,7.067702293395996,7.055936336517334,3.5206570625305176,0.03163304179906845,1.3371756076812744,3.648566615059393,3.7661738418529302
1727121139627,5i,7.338898972281385,0.3s : 0.4s,-5.231559753417969,7.549529552459717,7.645720958709717,3.7522220611572266,0.25657910108566284,1.458874225616455,3.966122957280518,4.034019984769154
1727121139637,5i,7.338898972281385,0.3s : 0.4s,-5.761229515075684,7.611690521240234,8.05837631225586,3.9897022247314453,0.5207653045654297,1.3441808223724365,4.263806898538234,4.242138897737792
1727121139647,5i,7.338898972281385,0.3s : 0.4s,-6.275129795074463,7.763387203216553,8.650507926940918,4.232364177703857,0.883465051651001,1.429519534111023,4.553800783503213,4.553783386219041
1727121139657,5i,7.338898972281385,0.3s : 0.4s,-6.769101142883301,7.3849029541015625,9.540900230407715,4.609538555145264,1.2093029022216797,1.5652450323104858,4.903814597123943,5.015999522713805
