timestamp,club,max_speed,tempo,speed,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1727340421882,9i,8.0062920993268,2.8s : 4.3s,0.020984656942587412,0.1423029695586617,0.37952008843421936,-0.47702234983444214,-0.24418537318706512,-0.023409083485603333,-0.03617667406797409,0.13562226295471191,-0.03326855260563521,-0.06645963335902152,-0.0011060168928762883,-0.06637397408485413,0.03326241672039032,-0.9972402453422546
1727340421892,9i,8.0062920993268,2.8s : 4.3s,0.038606180679209116,0.14122747422405654,0.34984228014945984,-0.3935033977031708,-0.2519772946834564,-0.04657024145126343,-0.03698977082967758,0.1280943751335144,-0.029471626821692142,-0.07093674332095108,-0.0033567100562789808,-0.07084648311138153,0.02946736104786396,-0.9970518946647644
1727340421902,9i,8.0062920993268,2.8s : 4.3s,0.05285574485949742,0.13035578459713817,0.30021026730537415,-0.3414289951324463,-0.21681956946849823,-0.0659380778670311,-0.026095421984791756,0.10937929153442383,-0.026083291843248764,-0.07464460706187509,-0.005454796140937135,-0.07454994320869446,0.026080334559082985,-0.9968761801719666
1727340421912,9i,8.0062920993268,2.8s : 4.3s,0.06512032869141886,0.11699071146914797,0.3043059706687927,-0.2919180989265442,-0.19379520416259766,-0.06924901157617569,-0.0123586505651474,0.09348082542419434,-0.022950437036481426,-0.07783830960620401,-0.007255331812161942,-0.07773925364017487,0.02294842153787613,-0.9967095851898193
1727340421922,9i,8.0062920993268,2.8s : 4.3s,0.07698265820161647,0.11631498897441835,0.32583707571029663,-0.28837209939956665,-0.17949695885181427,-0.062002308666706085,-0.006784062832593918,0.09817773103713989,-0.019618136133450027,-0.08069448239000558,-0.008842642142141867,-0.08059142529964447,0.019616877660155296,-0.9965541362762451
1727340421932,9i,8.0062920993268,2.8s : 4.3s,0.08816617012561946,0.09980239165664605,0.3285633623600006,-0.2890695035457611,-0.16305752098560333,-0.055098988115787506,-0.005982998758554459,0.08299893140792847,-0.01622252664472701,-0.08362060052926754,-0.010295628594059041,-0.08351219445466995,0.01622181572020054,-0.9963747262954712
1727340421942,9i,8.0062920993268,2.8s : 4.3s,0.09838599514555155,0.08928207179516097,0.3309367895126343,-0.297003835439682,-0.10827550292015076,-0.0474693700671196,0.004622451029717922,0.07547569274902344,-0.012818868033883286,-0.08654193804619816,-0.01136280012798188,-0.08642685413360596,0.012818517163395882,-0.9961757063865662
1727340421952,9i,8.0062920993268,2.8s : 4.3s,0.10833702968932742,0.09097649935475732,0.31102311611175537,-0.3311273753643036,-0.09581756591796875,-0.041399531066417694,0.019153576344251633,0.07871431112289429,-0.009518004097781377,-0.08969126708770507,-0.012072283141890442,-0.08956700563430786,0.009517860598862171,-0.995935320854187
1727340421962,9i,8.0062920993268,2.8s : 4.3s,0.11762887902961604,0.08220150494519925,0.28219202160835266,-0.34575024247169495,-0.10071352124214172,-0.036675646901130676,0.025553997606039047,0.06898534297943115,-0.006443897855503102,-0.09306907915040634,-0.01276280461525971,-0.09293285012245178,0.006443853490054607,-0.9956515431404114
1727340421972,9i,8.0062920993268,2.8s : 4.3s,0.12607922043354955,0.08912685033470391,0.2393856942653656,-0.35579198598861694,-0.12198193371295929,-0.0403524711728096,0.017170248553156853,0.07759159803390503,-0.0037497275253198874,-0.0965937428876395,-0.013629279315633897,-0.09644292294979095,0.0037497186567634344,-0.9953314661979675
1727340421982,9i,8.0062920993268,2.8s : 4.3s,0.13254662654822305,0.08443990640971066,0.15429610013961792,-0.36146026849746704,-0.11665454506874084,-0.046635039150714874,0.00020609924104064703,0.0703933835029602,-0.0016098653821674308,-0.10018516924366448,-0.014606904416008436,-0.10001753270626068,0.0016098646447062492,-0.9949843883514404
1727340421992,9i,8.0062920993268,2.8s : 4.3s,0.1370152033167644,0.08990044556839535,0.09160561114549637,-0.333751380443573,-0.12006095796823502,-0.05093716084957123,-0.022942308336496353,0.07043540477752686,-0.00031369385214402454,-0.10368306552326795,-0.01568198756314488,-0.10349739342927933,0.00031369386124424636,-0.9946296811103821
1727340422002,9i,8.0062920993268,2.8s : 4.3s,0.13947228023153493,0.09759767488877694,0.040261998772621155,-0.3077024817466736,-0.08313330262899399,-0.05347131937742233,-0.04335462301969528,0.06918454170227051,0.00048371196256916766,-0.10687337075992517,-0.016625707867725256,-0.10667002201080322,-0.0004837119486182928,-0.9942943453788757
1727340422012,9i,8.0062920993268,2.8s : 4.3s,0.14034579116681042,0.10575623587566424,0.029721006751060486,-0.2679278254508972,-0.03796432539820671,-0.06101001054048538,-0.061467286199331284,0.06069540977478027,0.0008494391401129462,-0.10974275256452778,-0.017184395123730437,-0.10952256619930267,-0.0008494390640407801,-0.9939839243888855
1727340422022,9i,8.0062920993268,2.8s : 4.3s,0.14166965738783383,0.11419694757533624,0.10690075159072876,-0.24016383290290833,-0.01491040550172329,-0.06189090013504028,-0.06865141540765762,0.06706297397613525,0.0014930716801508615,-0.11231098290059026,-0.017363562258439075,-0.11207489669322968,-0.0014930710894986987,-0.9936986565589905
1727340422032,9i,8.0062920993268,2.8s : 4.3s,0.1433208071713107,0.10720672900767465,0.1958790272474289,-0.1899154782295227,-0.025599833577871323,-0.06587705761194229,-0.0630720779299736,0.056350767612457275,0.0030440943640591997,-0.11444243292076951,-0.017364024716203005,-0.11419225484132767,-0.0030440897680819035,-0.9934539794921875
1727340422042,9i,8.0062920993268,2.8s : 4.3s,0.14441127694323475,0.10435185806198771,0.2085559368133545,-0.153187558054924,-0.0440446212887764,-0.07383044809103012,-0.04532046243548393,0.058175861835479736,0.005140208643349494,-0.11614489729565707,-0.01744793638341581,-0.11588241904973984,-0.005140185821801424,-0.9932496547698975
1727340422052,9i,8.0062920993268,2.8s : 4.3s,0.14401897146103398,0.09401218341247902,0.14916443824768066,-0.10908916592597961,-0.05622435733675957,-0.07850108295679092,-0.021214066073298454,0.04717874526977539,0.006999325006473031,-0.11745069109754627,-0.017743158752978716,-0.11717797815799713,-0.006999267730861902,-0.9930862784385681
