timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.x,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727121101455,5i,7.76878466728284,0.2s : 0.4s,-2.9694249629974365,4.756984710693359,4.119135856628418,1.7135884761810303,-0.5386018753051758,1.1414120197296143,0.44149095956816703,2.1282149432249353
1727121101465,5i,7.76878466728284,0.2s : 0.4s,-3.232872486114502,5.042190074920654,4.5948805809021,1.9554142951965332,-0.3968939185142517,1.108384370803833,1.2740601374347615,2.2824736059492037
1727121101485,5i,7.76878466728284,0.2s : 0.4s,-3.844559907913208,5.533949851989746,5.612433910369873,2.3609619140625,-0.3068459630012512,1.205270767211914,1.9337809402063368,2.6685151727054928
1727121101475,5i,7.76878466728284,0.2s : 0.4s,-3.460664987564087,5.328394889831543,5.11039924621582,2.1357173919677734,-0.32616516947746277,1.1565355062484741,2.206354945591118,2.4505605222779754
1727121101495,5i,7.76878466728284,0.2s : 0.4s,-4.245846271514893,5.910537242889404,6.121660232543945,2.6931657791137695,-0.27283748984336853,1.323662281036377,2.599977089581949,3.0132480886730737
1727121101505,5i,7.76878466728284,0.2s : 0.4s,-4.529913902282715,6.173829555511475,6.5837860107421875,2.990123748779297,-0.21552956104278564,1.4143600463867188,2.9891846685587944,3.3147710879504624
1727121101515,5i,7.76878466728284,0.2s : 0.4s,-4.793913841247559,6.515333652496338,7.094804286956787,3.2511701583862305,-0.08291887491941452,1.478292465209961,3.3407321089369506,3.5724405595188835
1727121101525,5i,7.76878466728284,0.2s : 0.4s,-5.0267438888549805,6.745481491088867,7.522438049316406,3.5286946296691895,0.18185046315193176,1.4622316360473633,3.677544481274966,3.823987021142004
1727121101535,5i,7.76878466728284,0.2s : 0.4s,-5.357902526855469,6.695605278015137,8.268486022949219,3.8117005825042725,0.46670737862586975,1.4661986827850342,4.010282343131812,4.110549316737096
1727121101545,5i,7.76878466728284,0.2s : 0.4s,-5.77913761138916,6.544074058532715,9.144118309020996,4.177494525909424,0.7076416015625,1.5393247604370117,4.380479411865333,4.5079638273126825
1727121101555,5i,7.76878466728284,0.2s : 0.4s,-6.225154876708984,6.678288459777832,9.616494178771973,4.647995471954346,0.9663206338882446,1.7606890201568604,4.826062047648513,5.063364820007265
1727121101565,5i,7.76878466728284,0.2s : 0.4s,-6.6119585037231445,6.587998867034912,9.984456062316895,4.716152191162109,1.3295801877975464,1.9377195835113525,5.128422439893277,5.269215515644651
1727121101575,5i,7.76878466728284,0.2s : 0.4s,-6.7457427978515625,6.125129222869873,10.260541915893555,4.958407402038574,1.9431865215301514,2.0136659145355225,5.4087397361559155,5.693560242713653
1727121101585,5i,7.76878466728284,0.2s : 0.4s,-7.502060413360596,5.608766555786133,10.24340534210205,5.27675724029541,2.726759910583496,1.9169390201568604,5.7257015534572915,6.241317312072452
1727121101595,5i,7.76878466728284,0.2s : 0.4s,-8.307347297668457,5.660962104797363,10.096035957336426,5.083624839782715,3.3972482681274414,1.9813655614852905,5.825254568825451,6.427312563987429
1727121101605,5i,7.76878466728284,0.2s : 0.4s,-10.168865203857422,5.403675556182861,10.083422660827637,4.497382164001465,3.4285178184509277,2.410613536834717,5.586992656004493,6.14753921374112
1727121101615,5i,7.76878466728284,0.2s : 0.4s,-13.009537696838379,4.4894304275512695,10.358962059020996,4.451696872711182,3.143062114715576,2.782353401184082,5.396918994186525,6.118654668515579
1727121101625,5i,7.76878466728284,0.2s : 0.4s,-15.482331275939941,3.50993275642395,10.417503356933594,5.213531017303467,3.7188549041748047,3.5061593055725098,5.65344694332719,7.300954769257444
1727121101635,5i,7.76878466728284,0.2s : 0.4s,-17.595584869384766,2.2474658489227295,9.808743476867676,5.575376987457275,4.848481178283691,3.844287872314453,6.015303856847196,8.328934357627233
1727121101645,5i,7.76878466728284,0.2s : 0.4s,-18.96854591369629,0.534996509552002,9.366459846496582,5.402933120727539,5.749316215515137,4.019811630249023,6.151584830186639,8.854671580342504
1727121101655,5i,7.76878466728284,0.2s : 0.4s,-20.902442932128906,-2.225402355194092,9.323439598083496,5.287146091461182,5.777150630950928,3.9997754096984863,6.156972003107548,8.793610551598169
1727121101665,5i,7.76878466728284,0.2s : 0.4s,-22.669992446899414,-5.126913070678711,9.437461853027344,5.663228511810303,5.121737003326416,4.269343376159668,6.329692631341805,8.748236392083985
1727121101675,5i,7.76878466728284,0.2s : 0.4s,-23.627960205078125,-6.182804107666016,9.187508583068848,6.374749183654785,4.121555328369141,4.947601795196533,6.785277415494397,9.061093146146737
1727121101685,5i,7.76878466728284,0.2s : 0.4s,-24.55987548828125,-5.785705089569092,6.511935234069824,7.084222793579102,3.6977672576904297,6.466457366943359,7.413969363286246,10.279823255270935
1727121101695,5i,7.76878466728284,0.2s : 0.4s,-24.327404022216797,-8.81015396118164,2.3733513355255127,7.021980285644531,6.713844299316406,9.462689399719238,7.76878466728284,13.561946876573536
1727121101705,5i,7.76878466728284,0.2s : 0.4s,-10.83660888671875,-7.453351974487305,-4.065644264221191,4.8329267501831055,11.814501762390137,8.847370147705078,6.917473821599473,15.531116875378217
1727121101715,5i,7.76878466728284,0.2s : 0.4s,-13.699459075927734,-12.065531730651855,0.19211453199386597,1.535264492034912,10.617620468139648,0.9623702764511108,4.753435475733962,10.77112148362267
1727121101725,5i,7.76878466728284,0.2s : 0.4s,-12.894144058227539,-13.94856071472168,-5.9866790771484375,3.843454360961914,5.923693656921387,4.3237409591674805,4.4515125042031825,8.279916898606553
1727121101735,5i,7.76878466728284,0.2s : 0.4s,-11.874971389770508,-14.142521858215332,-2.1842658519744873,2.5478460788726807,1.4270107746124268,3.6925389766693115,3.8463143105005373,4.707730184144892
1727121101745,5i,7.76878466728284,0.2s : 0.4s,-7.39615535736084,-15.239737510681152,-5.911247253417969,4.843507766723633,0.2664698362350464,3.2358407974243164,4.519213342025097,5.8310581652227516
1727121101755,5i,7.76878466728284,0.2s : 0.4s,-7.35610294342041,-13.570984840393066,-3.170304775238037,5.0612688064575195,2.3976199626922607,8.128859519958496,5.142565163402886,9.871341373488217
1727121101765,5i,7.76878466728284,0.2s : 0.4s,-4.288030624389648,-14.77464771270752,-4.92519998550415,3.472897529602051,0.8480501770973206,4.734219551086426,4.737638905372661,5.932372300511809
1727121101775,5i,7.76878466728284,0.2s : 0.4s,-4.689836025238037,-13.609009742736816,-2.9020721912384033,1.8106701374053955,1.3896154165267944,7.909515380859375,3.6243735325350217,8.232253088455895
1727121101785,5i,7.76878466728284,0.2s : 0.4s,-1.8486278057098389,-13.651638984680176,-3.4619128704071045,0.892040491104126,0.2432228922843933,6.116208076477051,2.479196165328304,6.185700837242582
1727121101795,5i,7.76878466728284,0.2s : 0.4s,-1.3994622230529785,-13.029336929321289,-3.972574234008789,-0.1511869728565216,0.7752158045768738,6.082222938537598,1.314015860857719,6.13329054574298
1727121101805,5i,7.76878466728284,0.2s : 0.4s,0.06670208275318146,-12.678279876708984,-3.88602876663208,-1.0538792610168457,0.2293713092803955,5.091375350952148,0.22139845631823452,5.204361215231465
1727121101815,5i,7.76878466728284,0.2s : 0.4s,0.047559548169374466,-11.955606460571289,-3.922677516937256,-1.0721566677093506,0.10738575458526611,4.291670322418213,0.48855235144861214,4.424871272334
1727121101825,5i,7.76878466728284,0.2s : 0.4s,1.14295494556427,-11.303292274475098,-4.243527889251709,-0.8199397325515747,0.22766435146331787,3.5917935371398926,0.7220832436981143,3.691221076471018
1727121101835,5i,7.76878466728284,0.2s : 0.4s,2.321730613708496,-10.753551483154297,-4.122485637664795,-0.6574878692626953,0.4826173186302185,2.674788475036621,0.7532496492349376,2.796373215552272
1727121101845,5i,7.76878466728284,0.2s : 0.4s,3.0811307430267334,-10.087647438049316,-4.057488918304443,-0.21920806169509888,0.7445185780525208,2.1172611713409424,0.5514770513720446,2.255028814681863
1727121101855,5i,7.76878466728284,0.2s : 0.4s,3.6269021034240723,-9.252586364746094,-4.246777057647705,-0.0051537007093429565,0.677108883857727,1.9396960735321045,0.3119094696698517,2.054488709851169
