timestamp,club,max_speed(mph),tempo,rotation.x,rotation.y,rotation.x,userAcceleration.x,userAcceleration.y,userAcceleration.z,speed(mph),acc
1727121180940,5i,7.73903138061815,0.2s : 0.4s,-2.848310708999634,4.876712322235107,4.61668062210083,1.8315420150756836,-0.5644199252128601,1.060820460319519,0.27873648801931183,2.1905378458262943
1727121180950,5i,7.73903138061815,0.2s : 0.4s,-3.0881664752960205,5.116287708282471,4.995511054992676,2.1318202018737793,-0.4477117657661438,1.0129802227020264,1.2639914073232752,2.4023388873987046
1727121180930,5i,7.73903138061815,0.2s : 0.4s,-2.7343757152557373,4.546280384063721,4.151406764984131,1.5927115678787231,-0.6151981353759766,1.084070086479187,1.5754175705066464,2.022475422996228
1727121180960,5i,7.73903138061815,0.2s : 0.4s,-3.4941530227661133,5.682857513427734,5.465906143188477,2.393556833267212,-0.3349703550338745,1.0004522800445557,2.084607697773826,2.615764556965713
1727121180970,5i,7.73903138061815,0.2s : 0.4s,-3.8737897872924805,5.81825590133667,5.923382759094238,2.6362533569335938,-0.22894275188446045,0.9921892881393433,2.5263150386497863,2.8260725626003533
1727121180980,5i,7.73903138061815,0.2s : 0.4s,-4.262351989746094,6.017882823944092,6.510690689086914,2.93514347076416,-0.12919802963733673,1.1496764421463013,2.919957353276462,3.1549192139352518
1727121180990,5i,7.73903138061815,0.2s : 0.4s,-4.636369228363037,6.108403205871582,7.067058086395264,3.248020887374878,-0.003520458936691284,1.1837821006774902,3.298572485379046,3.4570207029086513
1727121181000,5i,7.73903138061815,0.2s : 0.4s,-4.845182418823242,6.429187774658203,7.580696105957031,3.5735576152801514,0.1900901347398758,1.3436886072158813,3.676181541071932,3.8225576990038936
1727121181010,5i,7.73903138061815,0.2s : 0.4s,-5.161140441894531,6.775741100311279,8.020137786865234,3.9023189544677734,0.4102039933204651,1.2944817543029785,4.055676164954487,4.131832952910588
1727121181020,5i,7.73903138061815,0.2s : 0.4s,-5.4072794914245605,6.721614837646484,8.470520973205566,4.178709983825684,0.6980491280555725,1.2171931266784668,4.411579608439237,4.4079982783273515
1727121181030,5i,7.73903138061815,0.2s : 0.4s,-5.731466770172119,7.070518970489502,8.957782745361328,4.366538047790527,0.9763661623001099,1.2395800352096558,4.709283766138328,4.642898240256545
1727121181040,5i,7.73903138061815,0.2s : 0.4s,-6.241131782531738,6.980119228363037,9.443547248840332,4.534608364105225,1.2773454189300537,1.3179106712341309,4.960437200479469,4.891949802729731
1727121181050,5i,7.73903138061815,0.2s : 0.4s,-6.300298690795898,6.338833332061768,10.271041870117188,4.824774742126465,1.7507009506225586,1.5391980409622192,5.243292634172058,5.358407948269165
1727121181060,5i,7.73903138061815,0.2s : 0.4s,-6.599893093109131,5.768521308898926,10.707674026489258,5.357814788818359,2.441654682159424,1.5550283193588257,5.666734988917492,6.089825118359286
1727121181070,5i,7.73903138061815,0.2s : 0.4s,-7.1475067138671875,5.834807395935059,10.441044807434082,5.40869665145874,3.265312671661377,1.4909908771514893,5.953604815468803,6.4914805789559535
1727121181080,5i,7.73903138061815,0.2s : 0.4s,-8.091512680053711,5.795208930969238,10.356818199157715,4.638749122619629,3.5925209522247314,1.7866096496582031,5.745232047216384,6.133202609977097
1727121181090,5i,7.73903138061815,0.2s : 0.4s,-10.198831558227539,5.0787835121154785,10.583405494689941,4.443798542022705,3.337221145629883,1.9976730346679688,5.487375214414778,5.905513357055581
1727121181100,5i,7.73903138061815,0.2s : 0.4s,-12.412544250488281,4.454666614532471,10.712969779968262,5.058001518249512,3.6119985580444336,2.4880170822143555,5.627235924320059,6.694784682371784
1727121181110,5i,7.73903138061815,0.2s : 0.4s,-14.578473091125488,3.5249886512756348,10.270920753479004,5.266308784484863,4.475533962249756,3.21712327003479,5.843926317065419,7.62327322056561
1727121181120,5i,7.73903138061815,0.2s : 0.4s,-16.553119659423828,2.0616657733917236,9.95914077758789,5.125465393066406,5.336877346038818,3.590282440185547,5.907178110866307,8.224523287248228
1727121181130,5i,7.73903138061815,0.2s : 0.4s,-19.04970359802246,0.33948999643325806,9.38145923614502,5.125604152679443,5.73866081237793,3.680067300796509,5.930857359021221,8.529181741989003
1727121181140,5i,7.73903138061815,0.2s : 0.4s,-21.555248260498047,-2.341109037399292,8.797743797302246,5.104410171508789,5.2461652755737305,3.79006028175354,5.9334171995792975,8.242682223461227
1727121181150,5i,7.73903138061815,0.2s : 0.4s,-22.268287658691406,-4.683234214782715,8.964808464050293,5.84605073928833,4.588619232177734,4.372705936431885,6.28455303623433,8.622777563566839
1727121181160,5i,7.73903138061815,0.2s : 0.4s,-23.178194046020508,-6.147486686706543,7.993510723114014,6.965201377868652,4.255099773406982,5.33114767074585,7.054146167959947,9.748899414970412
1727121181170,5i,7.73903138061815,0.2s : 0.4s,-22.30953598022461,-7.341958999633789,5.623337745666504,7.240861892700195,4.920594692230225,6.805180549621582,7.672786695186395,11.088409055735182
1727121181180,5i,7.73903138061815,0.2s : 0.4s,-21.17499542236328,-12.464346885681152,2.9454736709594727,6.645147323608398,7.21548318862915,8.001168251037598,7.73903138061815,12.658588941081142
1727121181190,5i,7.73903138061815,0.2s : 0.4s,-12.676590919494629,-13.962335586547852,-2.5841195583343506,4.861515998840332,9.052327156066895,7.43061637878418,6.888333437688256,12.680418940875036
1727121181200,5i,7.73903138061815,0.2s : 0.4s,-16.541790008544922,-10.32990837097168,0.06992343068122864,3.613333225250244,9.252182960510254,3.566281795501709,5.718560210923019,10.55355069994836
1727121181210,5i,7.73903138061815,0.2s : 0.4s,-3.946518659591675,-15.281063079833984,-6.808320045471191,4.626112461090088,7.6639604568481445,8.56748104095459,5.485722229731611,12.391082994391626
1727121181220,5i,7.73903138061815,0.2s : 0.4s,-15.07339859008789,-14.287520408630371,-0.4577522575855255,0.7456604242324829,2.0561108589172363,2.108560085296631,3.605283982480698,3.0380301127095626
1727121181230,5i,7.73903138061815,0.2s : 0.4s,-2.342421531677246,-17.8505802154541,-3.7281346321105957,6.093223571777344,1.8097108602523804,8.947714805603027,4.853643597160327,10.975610558679007
1727121181240,5i,7.73903138061815,0.2s : 0.4s,-8.413138389587402,-16.153385162353516,-3.2943577766418457,2.931933879852295,3.3475372791290283,6.5764851570129395,4.400062832182809,7.940554082140353
1727121181250,5i,7.73903138061815,0.2s : 0.4s,-2.806666135787964,-16.955875396728516,-3.246483325958252,0.49772554636001587,1.7651512622833252,7.264742851257324,2.7887059170883646,7.492661636103301
1727121181260,5i,7.73903138061815,0.2s : 0.4s,-3.8033664226531982,-15.654377937316895,-3.2046830654144287,0.7191880345344543,1.7033252716064453,7.212499618530273,1.8566041411178846,7.445716832999361
1727121181270,5i,7.73903138061815,0.2s : 0.4s,-1.1625428199768066,-15.42475700378418,-3.482905387878418,0.4448500871658325,1.0958614349365234,6.694232940673828,1.2489606654114425,6.797908395134135
1727121181280,5i,7.73903138061815,0.2s : 0.4s,0.48197147250175476,-14.474040031433105,-3.414468288421631,-0.44574934244155884,1.3487807512283325,4.818300247192383,0.4911306605137673,5.0233374626104235
1727121181290,5i,7.73903138061815,0.2s : 0.4s,1.5444388389587402,-13.30349063873291,-3.595395565032959,-0.5934659242630005,0.7894245386123657,4.4411234855651855,0.07793313679235375,4.549612150443524
1727121181300,5i,7.73903138061815,0.2s : 0.4s,3.000596523284912,-12.503520011901855,-4.067368030548096,-0.375638484954834,0.6406568884849548,3.669079303741455,0.2502234189339463,3.743486136916533
1727121181310,5i,7.73903138061815,0.2s : 0.4s,3.504352569580078,-11.774421691894531,-3.7960031032562256,0.1484716683626175,1.3795759677886963,3.559929847717285,0.09193947603285693,3.8207818843627948
1727121181320,5i,7.73903138061815,0.2s : 0.4s,4.210299491882324,-11.029531478881836,-3.58471417427063,0.6223142743110657,1.2836635112762451,3.371885299682617,0.2609095397653143,3.6612398911310224
1727121181330,5i,7.73903138061815,0.2s : 0.4s,4.038732528686523,-10.177714347839355,-3.3685178756713867,0.46227675676345825,0.6725007891654968,3.3890628814697266,0.40035318839664585,3.485929478034208
1727121181340,5i,7.73903138061815,0.2s : 0.4s,4.193382740020752,-9.478001594543457,-3.0259413719177246,0.13206997513771057,0.3196321725845337,3.192213773727417,0.3083904467109778,3.2108933307195087
1727121181350,5i,7.73903138061815,0.2s : 0.4s,4.537177085876465,-8.721311569213867,-2.458609104156494,-0.13912689685821533,0.49393773078918457,2.7873213291168213,0.10973057957074045,2.8341649505764708
1727121181360,5i,7.73903138061815,0.2s : 0.4s,5.133388519287109,-7.925424575805664,-2.444248914718628,-0.22386124730110168,0.5163301229476929,2.2074191570281982,0.06136986922181727,2.278027653195076
