timestamp,club,max_speed,tempo,speed,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1727724425724,7i,9.405507183369023,0.9s : 0.3s,0.01506124038894971,0.00020260472987585344,0.015059877601666022,0.035507747919358054,0.07115761935710907,0.009753404185175896,0.02090686373412609,-0.01215440034866333,0.00296977162361145,-0.03323027491569519,-0.15049071238700173,1.8554121271913033,3.0287278639097055,0.9489221572875977,0.14992330968379974,0.2776152193546295
1727724425734,7i,9.405507183369023,0.9s : 0.3s,0.04132954172098704,0.0004987576501348541,0.04132653215155175,0.03718601366115046,0.1202966719865799,0.06915591657161713,-0.1008160412311554,-0.011857032775878906,-0.019081175327301025,-0.02963307499885559,-0.15078594876572965,1.8556704887645827,3.027884005239372,0.9488077163696289,0.15021520853042603,0.27784788608551025
1727724425744,7i,9.405507183369023,0.9s : 0.3s,0.1979059233075124,0.0008233187962399753,0.19790421073428108,0.027919958827438387,0.0819556787610054,0.29333096742630005,-0.8373484015464783,-0.0027222037315368652,0.009055942296981812,-0.0262698233127594,-0.15126450215914014,1.8560069111783677,3.026731031769888,0.9486449956893921,0.1506883203983307,0.27814677357673645
1727724425764,7i,9.405507183369023,0.9s : 0.3s,0.21386530221849606,0.0011277878165436336,0.21386232858465165,0.01256167472260775,-0.03863918408751488,0.08140246570110321,-0.3781341314315796,0.007635533809661865,-0.0064046382904052734,-0.007646888494491577,-0.1511753871338512,1.8565904987365944,3.024410002958273,0.948495626449585,0.15060022473335266,0.2787041962146759
1727724425774,7i,9.405507183369023,0.9s : 0.3s,0.1600484506660944,0.0014327561759015217,0.16004203751001694,0.025741294407778066,0.06910979002714157,0.02210172824561596,-0.037225913256406784,0.015350520610809326,-0.01135966181755066,-0.017260760068893433,-0.15212828364099196,1.8570043248439418,3.0238915141205625,0.9482421875,0.15154217183589935,0.2790560722351074
1727724425784,7i,9.405507183369023,0.9s : 0.3s,0.12140847771785203,0.00198033150903818,0.12139232574129423,0.05580994355394723,0.04719223827123642,0.014762855134904385,-0.034524135291576385,0.01388925313949585,0.0011228471994400024,-0.05404236912727356,-0.15254425207121575,1.8571279708513804,3.0233099074322887,0.9481468200683594,0.15195332467556,0.2791554033756256
1727724425794,7i,9.405507183369023,0.9s : 0.3s,0.08396596316587636,0.0028638415589033427,0.08391711018558017,0.07675036530517501,-0.032987821847200394,-0.021830042824149132,-0.008330617100000381,0.015502095222473145,-0.018088072538375854,-0.07295975089073181,-0.15271420664926694,1.8571320280182093,3.023314637236391,0.948121190071106,0.15212130546569824,0.2791520059108734
1727724425804,7i,9.405507183369023,0.9s : 0.3s,0.06422171896178448,0.004167168139652973,0.06408637839745893,0.10148205555230848,-0.08407364040613174,-0.04450632631778717,0.011257465928792953,0.013472974300384521,-0.01769810914993286,-0.09901446104049683,-0.15252036226084906,1.8569063154207985,3.023930175534025,0.9482125043869019,0.15192972123622894,0.2789463698863983
1727724425814,7i,9.405507183369023,0.9s : 0.3s,0.05640515235387616,0.00584390353655846,0.05610160428650307,0.11962651198409273,-0.10017883777618408,-0.060416314750909805,0.0046482989564538,0.009449481964111328,0.02428990602493286,-0.11675277352333069,-0.15218491177236187,1.8564968298196032,3.0248272721630363,0.9483752250671387,0.15159815549850464,0.27857232093811035
1727724425754,7i,9.405507183369023,0.9s : 0.3s,0.26717493997144903,0.007414225926257378,0.2670720460899302,0.0773804513818454,-0.05021434649825096,0.2744155824184418,-1.098815679550171,-0.07182806730270386,0.007418110966682434,-0.02781069278717041,-0.15052888312288357,1.856118559557901,3.0251316502851138,0.9487202167510986,0.14996105432510376,0.27828386425971985
