timestamp,club,max_speed,tempo,speed,l.speed,t.spped,acc,rotation.x,rotation.y,rotation.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,pitch,roll,yaw,gravity.x,gravity.y,gravity.z
1727724570784,7i,10.559933074804848,1.0s : 0.2s,0.01881245045078848,0.0009875450613391153,0.018786512361670442,0.11391023377338319,-0.05737544968724251,-0.05013669654726982,-0.011207429692149162,0.015101909637451172,0.038791581988334656,0.10603153705596924,-0.20209855987166112,1.8147445923816454,2.9834219584198136,0.9506421089172363,0.20072561502456665,0.23662003874778748
1727724570794,7i,10.559933074804848,1.0s : 0.2s,0.03318727161362423,0.0023344350162041246,0.033105066233306175,0.10002929582892553,-0.14419397711753845,-0.049493011087179184,-0.050336189568042755,0.0013821125030517578,0.039258137345314026,0.09199319779872894,-0.20210515387533046,1.814600735552282,2.984532441938409,0.9506747126579285,0.20073208212852478,0.2364829182624817
1727724570804,7i,10.559933074804848,1.0s : 0.2s,0.06479422537366823,0.003840274845817577,0.06468032104807686,0.09348927898290345,-0.18199408054351807,-0.04374208673834801,-0.09331561625003815,-0.008262157440185547,0.03393903374671936,0.08671864867210388,-0.20234801322042453,1.8147202181175945,2.986404931931862,0.9505990743637085,0.20096999406814575,0.23658472299575806
1727724570814,7i,10.559933074804848,1.0s : 0.2s,0.08892642420002402,0.00542443779041168,0.08876082692077948,0.09454351450740488,-0.17233452200889587,-0.03948289528489113,-0.12461228668689728,-0.02629035711288452,0.03176574409008026,0.08507779240608215,-0.20294671369440878,1.8150323517288096,2.9885263054134135,0.9504085183143616,0.20155644416809082,0.23685234785079956
1727724570824,7i,10.559933074804848,1.0s : 0.2s,0.11358376659818104,0.007017454749666572,0.11336678245176779,0.09003848029332646,-0.1289280652999878,-0.0003095269203186035,-0.2419862151145935,-0.04812896251678467,0.032936736941337585,0.06859812140464783,-0.20410360047232376,1.8154774504387003,2.9904626498090967,0.9500758647918701,0.20268945395946503,0.23721864819526672
1727724570834,7i,10.559933074804848,1.0s : 0.2s,0.2724611151779868,0.008586086377152321,0.27232579460043127,0.08281468426986027,-0.19962434470653534,0.1388515681028366,-0.9785313010215759,-0.05717045068740845,0.030136436223983765,0.05178423225879669,-0.2052493554184707,1.8159049747096958,2.9921740471122935,0.9497484564781189,0.20381128787994385,0.23756827414035797
1727724570844,7i,10.559933074804848,1.0s : 0.2s,0.43412301856202506,0.010078988424148092,0.43400600138448575,0.048142680600653666,-0.2406560480594635,0.06765731424093246,-1.1890201568603516,-0.020750343799591064,0.005903393030166626,0.043038249015808105,-0.20514241430567792,1.816239632215572,2.993120255622019,0.9496902227401733,0.20370659232139587,0.23789145052433014
1727724570854,7i,10.559933074804848,1.0s : 0.2s,0.3782667530432873,0.01139839459799606,0.37809497888559646,0.03724979504874509,-0.13725723326206207,-0.03292814642190933,-0.34657207131385803,-0.025143206119537354,0.007930725812911987,0.02631482481956482,-0.2060173877452185,1.8170566069320095,2.9943452985480863,0.9493221640586853,0.20456314086914062,0.23862366378307343
1727724570864,7i,10.559933074804848,1.0s : 0.2s,0.26791943451957817,0.012467469608488803,0.26762919421253717,0.10170716608853586,-0.06671649217605591,-0.013992360793054104,0.005713962484151125,-0.08722907304763794,-0.04142121970653534,0.03193303942680359,-0.20691114837765018,1.8176632281623604,2.9955788688086753,0.9489995837211609,0.20543791353702545,0.23915472626686096
1727724570874,7i,10.559933074804848,1.0s : 0.2s,0.2015536446963973,0.013493197402163625,0.20110148013942566,0.07244035965897837,-0.12406180799007416,0.01868462562561035,-0.021931514143943787,-0.04092341661453247,-0.05530264973640442,0.022682517766952515,-0.2070940840522512,1.8182556936019665,2.996771042980098,0.9488212466239929,0.20561695098876953,0.23970772325992584
